ID,Term_Description,Fold_Enrichment,occurrence,support,lowest_p,highest_p,Up_regulated,Down_regulated
GO:0005925,focal adhesion,1.5294699367088609,10,0.36038961038961037,7.904349858985225e-23,8.935277002654105e-12,"PTK2B, ITGA1, ABCB4, MAP2K2, TLE2, LIMD1","ACTG1, ACTN1, CAV1, HCK, ITGA2, ITGA5, ITGAV, ITGB1, ITGB6, MSN, MYH9, NME2, MAPK3, PTK2, PXN, RALA, SRC, ADAM17, TLN1, VASP, VCL, EZR, NRP1, BCAR1, TNFSF13B, ITGA11, PIP5K1C, GIT1, PARVB, ENAH, PARVA"
GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,2.0503164556962026,10,0.2517482517482518,1.182453790706841e-15,1.9890150633921214e-8,"FYN, PRKCE, VAV2","ABL1, FGR, HCK, LIMK1, LYN, PAK1, PLD2, PRKCD, PTK2, SRC, SYK, VAV1, VAV3"
GO:0007229,integrin-mediated signaling pathway,1.708597046413502,10,0.36038961038961037,1.037350382805962e-14,7.933808603619324e-11,"APOA1, PTK2B, PLPP3, CCM2","ABL1, COL3A1, DAB2, DOCK1, FGR, HCK, ITGA2, ITGA5, ITGAV, ITGB1, ITGB2, ITGB5, ITGB8, LAMA5, NME2, PRKD1, PTK2, SRC, SYK, THY1, ITGA10, NRP1, BCAR1, ITGA11, LAT, FERMT3"
GO:0004713,protein tyrosine kinase activity,1.2552957892017567,10,0.2727272727272727,2.6512161187491516e-14,1.4008011387029213e-10,"ERBB3, PTK2B, FYN, INSR, MET, TYK2","ABL1, ABL2, AXL, CSF1R, FGFR1, FGR, HCK, IGF1R, JAK1, KIT, LYN, MATK, MET, PDGFRB, PTK2, RYK, SRC, SYK, TYRO3"
GO:0051015,actin filament binding,1.4736649525316456,5,0.07692307692307693,1.768155731926362e-13,6.728741248502005e-10,"CFL2, MYO1B, TNNC1, IQGAP2","ABL2, ACTN4, ACTN1, FLNA, HIP1, MYH9, MYO1E, MYO6, MYO10, TPM2, TPM4, EZR, ARPC1B, ACTR3, ACTR2, ARPC2, CYFIP1, MICALL2, SCIN"
GO:0007155,cell adhesion,1.2501929607903675,10,0.2517482517482518,1.3783750046844031e-12,8.765222584764803e-8,"RHOB, SELP, VTN, VWF, MAGI1, RGMB","ACHE, CD44, CTNND2, CX3CR1, CYP1B1, DSC2, DSG2, EFNB1, HCK, ICAM1, INPPL1, ITGA2, ITGA5, ITGAM, ITGAV, ITGAX, ITGB1, ITGB2, ITGB6, ITGB8, LAMB1, LAMC1, NME2, RAC1, CCL2, CCL11, SPP1, ADAM17, TNXB, VCL, SSPN, ADAM9, ITGA11, CDON"
GO:0006661,phosphatidylinositol biosynthetic process,0.9966816104078762,10,0.16025641025641024,2.1139307474634693e-12,4.6255138485998126e-10,"MTM1, PTEN, MTMR4, PI4K2B, INPP5E","INPP4A, INPPL1, PI4KB, PIP5K1B, INPP4B, MTMR2, INPP5F, PIP5K1C, INPP5J"
GO:0062023,collagen-containing extracellular matrix,1.729954509493671,10,0.09090909090909091,2.3017059572110326e-12,1.018144576701736e-9,"VTN, VWF, TNN","ANXA2, COL1A1, COL3A1, COL4A1, COL4A2, COL6A1, COL6A2, COL6A3, F3, TNC, LAMA4, LAMB1, LAMC1, LTBP1, LUM, SERPINE2, PLAT, SFRP1, TGFB2, TGFB3, TNXB, CDON, NPNT, AGRN"
GO:0007160,cell-matrix adhesion,1.4645117540687163,10,0.18181818181818182,1.016680729451129e-11,5.649197722414641e-8,"ITGA1, TIAM1, VTN, ANGPTL3","COL3A1, ITGA2, ITGA4, ITGAV, ITGB1, ITGB2, ITGB4, ITGB5, ITGB8, VCL, ITGA10, ITGA8, ADAM9, HPSE, ITGA11, NPNT"
GO:0015629,actin cytoskeleton,1.450059335443038,6,0.08012820512820512,5.460410471758183e-11,0.02214447444639819,"FOXA3, MYLK, RARA, NTN1, BAIAP2, ARPC1A, IQGAP2, SIPA1L1","ABL1, ABL2, ACTN4, ALDOA, AMPH, AXL, EPHA3, FER, FGR, FLNA, FYB1, MARCKS, MYH9, PPP1R12A, SEPTIN2, SNCA, ADAM17, TPM2, TPM3, VASP, EZR, WIPF1, ZNF74, IQGAP1, WASF1, ARPC1B, ACTR3, ACTR2, ARPC2, WASF2, TOPBP1, PARVB, PARVA, ABLIM2, DGKH"
GO:0033627,cell adhesion mediated by integrin,2.3066060126582277,10,0.18181818181818182,8.645898424016206e-10,9.496708575528228e-8,VTN,"ITGA2, ITGA5, ITGAV, ITGB1, ITGB6, ADAM17, ADAM9, ITGA11"
GO:0005747,mitochondrial respiratory chain complex I,1.4837816455696202,10,0.09090909090909091,9.774850367784086e-10,0.0035462606359586606,"NDUFA1, NDUFA2, NDUFA3, NDUFA4, NDUFA5, NDUFA7, NDUFA9, NDUFB1, NDUFB2, NDUFB6, NDUFB8, NDUFB10, NDUFC1, NDUFC2, NDUFS3, NDUFS5, NDUFS6, NDUFS8, NDUFV3, NDUFB11, NDUFA11, NDUFS7",
GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",1.8639240506329113,9,0.09090909090909091,1.1982471535965952e-9,1.8145662172271336e-9,"PDE3B, PDE8A","PDE1C, PDE3A, PDE4A, PDE4D, PDE7A, PDE1B"
