gene_id,module
AC092903.1,turquoise
AC092903.2,lightgreen
AC092910.3,yellow
AC092916.1,red
AC092919.1,greenyellow
AC092919.2,greenyellow
AC092933.2,black
AC092943.2,magenta
AC092944.1,turquoise
AC092953.2,royalblue
AC092957.1,plum1
AC092964.1,grey
AC092969.1,grey60
AC092999.1,purple
AC093001.1,red
AC093012.1,royalblue
AC093063.1,blue
AC093083.1,cyan
AC093107.1,grey
AC093110.1,brown
AC093157.1,purple
AC093159.1,salmon
AC093162.1,royalblue
AC093227.1,white
AC093240.1,purple
AC093249.2,yellow
AC093249.6,salmon
AC093297.2,grey
AC093307.1,magenta
AC093311.1,blue
AC093323.1,yellow
AC093326.1,grey
AC093382.1,red
AC093388.1,lightcyan1
AC093418.1,grey
AC093424.1,black
AC093458.2,lightgreen
AC093484.4,yellow
AC093496.1,grey
AC093503.2,greenyellow
AC093510.2,greenyellow
AC093512.2,darkorange
AC093515.1,mediumpurple3
AC093520.1,darkturquoise
AC093523.1,turquoise
AC093525.6,grey
AC093525.7,grey
AC093525.8,brown
AC093525.9,brown
AC093535.2,black
AC093582.1,brown
AC093583.1,blue
AC093591.1,tan
AC093591.2,sienna3
AC093591.3,cyan
AC093599.1,grey
AC093599.2,grey
AC093620.1,salmon
AC093627.1,grey
AC093627.4,greenyellow
AC093627.5,lightcyan
AC093627.6,blue
AC093627.7,blue
AC093635.1,salmon
AC093642.2,salmon
AC093642.3,lightgreen
AC093673.1,royalblue
AC093675.1,blue
AC093677.2,grey
AC093702.1,midnightblue
AC093726.2,yellow
AC093730.1,grey
AC093752.1,yellow
AC093772.1,grey
AC093788.1,yellow
AC093789.1,tan
AC093791.1,grey
AC093791.2,grey
AC093797.1,black
AC093799.1,grey
AC093801.1,magenta
AC093802.1,lightyellow
AC093802.2,turquoise
AC093809.1,tan
AC093817.2,grey
AC093827.3,purple
AC093838.1,plum1
AC093838.2,purple
AC093843.1,grey
AC093844.1,grey
AC093849.2,black
AC093853.1,red
AC093865.1,magenta
AC093866.1,turquoise
AC093890.1,blue
AC093895.1,grey60
AC093904.2,cyan
AC093904.3,cyan
AC093904.4,cyan
AC093908.1,magenta
AC093909.1,grey
AC093909.6,grey
AC093912.1,grey
AC093916.1,grey60
AC093928.1,black
AC095055.1,blue
AC095057.3,yellow
AC095057.4,grey
AC096536.1,brown
AC096540.1,salmon
AC096541.1,grey
AC096585.1,plum1
AC096586.2,brown
AC096589.2,grey
AC096637.2,orange
AC096642.1,yellow
AC096642.2,grey
AC096647.1,grey60
AC096656.1,grey60
AC096667.1,blue
AC096677.1,turquoise
AC096711.2,grey
AC096719.1,turquoise
AC096720.1,brown
AC096720.2,greenyellow
AC096733.2,turquoise
AC096734.1,blue
AC096751.1,cyan
AC096759.2,grey60
AC096861.2,salmon
AC096887.2,turquoise
AC096921.2,magenta
AC096992.2,yellow
AC097059.1,cyan
AC097063.1,grey60
AC097358.2,salmon
AC097369.4,lightcyan
AC097372.2,yellow
AC097374.1,plum1
AC097375.1,blue
AC097376.2,lightyellow
AC097376.3,brown
AC097381.3,black
AC097382.3,salmon
AC097451.1,magenta
AC097462.3,turquoise
AC097493.3,ivory
AC097512.1,mediumpurple3
AC097518.2,turquoise
AC097521.1,mediumpurple3
AC097528.1,saddlebrown
AC097532.2,salmon
AC097532.3,greenyellow
AC097534.1,darkorange
AC097634.1,yellow
AC097634.3,grey
AC097639.1,turquoise
AC097652.1,grey
AC097658.1,tan
AC097713.1,turquoise
AC097717.1,yellow
AC098484.4,brown
AC098487.1,royalblue
AC098583.1,tan
AC098590.1,tan
AC098595.1,turquoise
AC098650.1,grey
AC098656.1,grey60
AC098818.2,grey
AC098828.1,pink
AC098847.1,tan
AC098850.3,grey
AC098851.1,brown
AC098869.2,brown
AC098935.1,tan
AC099063.4,blue
AC099066.2,lightcyan
AC099329.2,pink
AC099332.1,grey
AC099332.2,blue
AC099335.1,tan
AC099336.2,yellow
AC099343.2,blue
AC099343.3,blue
AC099344.3,black
AC099487.1,grey
AC099489.1,magenta
AC099494.2,green
AC099506.1,greenyellow
AC099513.1,red
AC099518.1,grey
AC099518.2,greenyellow
AC099518.6,lightcyan
AC099520.1,mediumpurple3
AC099521.1,midnightblue
AC099521.2,pink
AC099521.3,midnightblue
AC099522.2,salmon
AC099524.1,lightgreen
AC099535.1,grey
AC099541.2,green
AC099548.2,purple
AC099552.4,greenyellow
AC099552.5,green
AC099560.1,blue
AC099560.2,tan
AC099568.1,grey
AC099568.2,magenta
AC099661.1,magenta
AC099667.1,grey
AC099670.3,black
AC099677.1,brown
AC099684.2,grey
AC099778.1,yellow
AC099778.2,royalblue
AC099786.1,green
AC099786.2,green
AC099786.3,green
AC099791.2,yellow
AC099791.4,lightyellow
AC099795.1,darkturquoise
AC099811.1,brown
AC099811.3,salmon
AC099850.1,red
AC100757.2,plum1
AC100774.1,brown
AC100778.2,brown
AC100791.2,red
AC100793.4,greenyellow
AC100797.1,brown
AC100801.1,turquoise
AC100801.2,pink
AC100802.1,midnightblue
AC100803.2,black
AC100803.3,grey
AC100803.4,yellow
AC100805.1,grey
AC100810.1,salmon
AC100810.3,salmon
AC100812.1,magenta
AC100814.1,yellow
AC100821.1,brown
AC100823.1,turquoise
AC100827.2,yellow
AC100830.1,lightyellow
AC100839.1,darkgreen
AC100847.1,greenyellow
AC100849.1,darkmagenta
AC100849.2,red
AC100854.1,blue
AC100858.2,red
AC100860.1,turquoise
AC100861.1,magenta
AC100872.2,magenta
AC102945.2,darkgrey
AC102953.1,brown
AC102953.2,greenyellow
AC103409.1,darkgreen
AC103563.1,lightgreen
AC103563.2,cyan
AC103563.3,lightgreen
AC103563.4,plum1
AC103563.7,cyan
AC103591.2,grey
AC103591.3,yellow
AC103591.4,black
AC103691.1,yellow
AC103702.2,grey
AC103706.1,yellow
AC103718.1,pink
AC103724.4,yellow
AC103739.1,brown
AC103740.1,magenta
AC103740.2,skyblue3
AC103746.1,green
AC103760.1,greenyellow
AC103808.3,saddlebrown
AC103810.1,turquoise
AC103810.2,brown
AC103810.3,yellow
AC103833.2,grey
AC103855.3,grey
AC103855.4,grey
AC103858.1,brown
AC103858.3,brown
AC103923.1,turquoise
AC103957.2,pink
AC103974.1,pink
AC103996.2,grey
AC104009.1,plum1
AC104024.1,lightgreen
AC104024.2,greenyellow
AC104024.3,grey
AC104024.4,pink
AC104031.1,skyblue3
AC104041.1,grey60
AC104066.3,lightyellow
AC104071.1,grey
AC104073.4,lightyellow
AC104078.1,red
AC104088.1,royalblue
AC104088.3,grey
AC104109.4,brown
AC104117.3,green
AC104118.1,turquoise
AC104123.1,grey
AC104126.1,greenyellow
AC104129.1,magenta
AC104135.1,grey
AC104162.1,grey
AC104211.1,black
AC104212.3,tan
AC104232.1,greenyellow
AC104232.3,greenyellow
AC104237.2,grey
AC104237.3,grey
AC104248.1,lightgreen
AC104257.1,grey
AC104260.2,green
AC104335.1,brown
AC104339.1,tan
AC104383.1,darkgreen
AC104389.5,grey
AC104435.2,grey
AC104447.1,purple
AC104453.1,magenta
AC104454.2,grey60
AC104459.1,grey60
AC104461.1,cyan
AC104463.2,yellow
AC104472.4,salmon
AC104472.5,brown
AC104521.1,turquoise
AC104530.1,blue
AC104532.2,brown
AC104534.1,yellow
AC104561.4,darkorange
AC104564.1,black
AC104564.2,grey
AC104564.3,brown
AC104564.5,grey
AC104581.3,grey
AC104590.1,turquoise
AC104619.1,tan
AC104619.3,tan
AC104653.1,grey
AC104663.1,black
AC104667.1,black
AC104667.2,grey
AC104687.2,cyan
AC104692.1,grey
AC104695.1,greenyellow
AC104695.2,midnightblue
AC104695.3,salmon
AC104758.1,purple
AC104759.1,lightyellow
AC104763.1,lightcyan1
AC104779.1,lightcyan
AC104785.1,salmon
AC104791.1,lightcyan1
AC104793.1,grey
AC104794.3,darkred
AC104794.4,grey
AC104806.2,brown
AC104819.3,grey
AC104825.1,darkred
AC104836.1,black
AC104837.1,grey
AC104841.1,brown
AC104958.2,blue
AC104964.3,brown
AC104971.1,salmon
AC104971.3,lightgreen
AC105020.1,yellow
AC105020.5,darkred
AC105020.6,salmon
AC105046.1,pink
AC105046.2,lightyellow
AC105052.2,salmon
AC105052.5,grey
AC105074.1,lightyellow
AC105101.1,turquoise
AC105101.2,turquoise
AC105118.1,red
AC105137.2,salmon
AC105177.1,grey
AC105206.2,greenyellow
AC105219.1,yellow
AC105219.3,black
AC105233.4,cyan
AC105235.1,grey
AC105250.1,tan
AC105285.1,grey
AC105339.2,brown
AC105345.1,brown
AC105383.1,turquoise
AC105384.2,lightyellow
AC105411.1,magenta
AC105429.1,yellow
AC105450.1,magenta
AC105460.1,lightcyan1
AC105460.2,lightcyan1
AC105749.1,blue
AC105916.1,magenta
AC105935.1,brown
AC105942.1,greenyellow
AC106028.3,yellow
AC106037.2,brown
AC106038.1,turquoise
AC106045.1,turquoise
AC106712.1,greenyellow
AC106738.1,grey
AC106771.1,saddlebrown
AC106772.2,grey
AC106779.1,turquoise
AC106782.4,yellow
AC106786.1,greenyellow
AC106791.1,grey
AC106791.3,blue
AC106793.1,brown
AC106795.1,grey
AC106795.2,lightcyan
AC106795.3,lightcyan
AC106798.1,grey60
AC106799.1,grey60
AC106799.2,grey60
AC106799.3,grey60
AC106820.2,turquoise
AC106820.3,yellow
AC106820.4,darkorange
AC106820.5,brown
AC106845.1,magenta
AC106865.1,red
AC106872.10,lightyellow
AC106872.2,tan
AC106875.1,red
AC106881.1,green
AC106882.1,lightgreen
AC106897.1,black
AC106900.1,grey
AC107021.1,purple
AC107021.2,grey
AC107027.3,grey
AC107067.2,purple
AC107074.1,pink
AC107081.1,yellow
AC107081.3,brown
AC107208.1,green
AC107214.1,grey
AC107223.1,grey
AC107294.1,brown
AC107294.2,grey
AC107294.3,grey
AC107308.1,grey
AC107373.1,lightyellow
AC107373.2,grey
AC107375.1,darkred
AC107398.3,midnightblue
AC107419.1,grey60
AC107464.2,yellow
AC107871.1,brown
AC107884.1,darkred
AC107918.4,green
AC107952.2,lightcyan
AC107954.1,darkgreen
AC107956.1,darkgrey
AC107959.1,blue
AC107959.2,red
AC107959.3,midnightblue
AC107959.4,red
AC107982.3,darkred
AC107983.1,darkgrey
AC108002.2,red
AC108010.1,brown
AC108022.1,tan
AC108047.1,lightyellow
AC108053.1,green
AC108058.1,magenta
AC108066.2,grey
AC108073.1,grey
AC108097.1,magenta
AC108134.1,yellow
AC108134.2,green
AC108134.3,yellow
AC108136.1,greenyellow
AC108161.1,tan
AC108174.1,grey
AC108206.1,blue
AC108210.1,grey
AC108215.1,pink
AC108448.2,grey
AC108448.3,grey
AC108449.2,purple
AC108451.2,grey
AC108457.1,red
AC108463.1,green
AC108463.2,sienna3
AC108463.3,purple
AC108471.2,purple
AC108477.2,red
AC108479.1,grey
AC108488.3,red
AC108515.1,grey
AC108519.1,grey
AC108667.2,pink
AC108673.1,red
AC108673.3,purple
AC108676.1,greenyellow
AC108681.1,grey60
AC108690.1,saddlebrown
AC108704.1,grey
AC108704.2,brown
AC108718.1,magenta
AC108727.1,brown
AC108734.4,black
AC108860.2,turquoise
AC108865.1,grey
AC108865.2,grey
AC108925.1,greenyellow
AC108941.3,orangered4
AC109322.1,yellow
AC109322.2,grey
AC109326.1,salmon
AC109347.1,salmon
AC109347.2,pink
AC109439.1,darkgreen
AC109449.1,darkred
AC109454.1,grey
AC109454.3,brown4
AC109460.1,brown
AC109460.2,brown
AC109460.3,yellow
AC109462.1,greenyellow
AC109462.2,greenyellow
AC109466.1,grey
AC109479.1,royalblue
AC109597.2,lightyellow
AC109635.3,grey
AC109635.6,grey
AC109782.1,grey
AC110048.2,lightyellow
AC110058.1,grey
AC110079.1,brown
AC110285.1,grey
AC110285.2,yellow
AC110285.3,grey
AC110285.6,salmon
AC110373.1,cyan
AC110491.1,greenyellow
AC110597.1,green
AC110611.1,brown
AC110611.2,blue
AC110619.1,turquoise
AC110620.2,grey
AC110749.1,grey
AC110769.2,brown
AC110772.1,grey
AC110772.2,grey
AC110774.1,turquoise
AC110792.3,yellow
AC110792.4,pink
AC110926.1,black
AC110995.1,magenta
AC110998.1,lightyellow
AC111149.2,turquoise
AC111170.3,brown
AC112128.1,yellow
AC112176.1,grey60
AC112178.1,darkgreen
AC112206.2,grey60
AC112206.3,grey60
AC112206.4,grey60
AC112220.2,greenyellow
AC112236.1,pink
AC112236.2,salmon
AC112236.3,brown
AC112484.1,brown
AC112484.3,darkred
AC112484.5,brown
AC112487.1,turquoise
AC112493.1,grey60
AC112496.1,brown
AC112497.2,greenyellow
AC112503.2,turquoise
AC112518.1,grey
AC112694.1,brown
AC112694.2,brown
AC112715.1,green
AC112721.1,green
AC112721.2,green
AC112777.1,orange
AC112907.2,turquoise
AC112907.3,brown
AC113139.1,yellow
AC113143.2,brown
AC113167.1,black
AC113189.3,grey
AC113194.1,grey
AC113346.1,turquoise
AC113367.1,tan
AC113404.3,purple
AC113410.2,red
AC113410.3,magenta
AC113410.4,salmon
AC113410.5,grey
AC113414.1,salmon
AC113935.1,grey
AC114284.1,green
AC114296.1,red
AC114316.1,grey60
AC114341.2,red
AC114485.1,greenyellow
AC114488.1,grey
AC114489.1,pink
AC114490.3,brown
AC114495.2,brown
AC114546.2,grey
AC114728.1,tan
AC114730.3,yellow
AC114760.2,brown
AC114763.1,saddlebrown
AC114798.1,red
AC114811.2,grey
AC114812.2,turquoise
AC114812.3,turquoise
AC114812.4,turquoise
AC114930.1,lightcyan1
AC114947.1,red
AC114956.1,greenyellow
AC114971.1,grey60
AC115099.1,brown
AC115223.1,tan
AC115282.2,turquoise
AC115284.2,ivory
AC115284.4,brown
AC115522.1,pink
AC116021.1,grey
AC116025.2,grey
AC116036.2,black
AC116049.1,grey60
AC116158.1,skyblue3
AC116158.3,brown
AC116312.1,pink
AC116317.1,pink
AC116345.1,pink
AC116345.4,darkorange
AC116348.1,red
AC116348.2,red
AC116351.1,blue
AC116351.2,salmon
AC116353.6,grey
AC116366.1,blue
AC116407.1,purple
AC116407.2,yellow
AC116407.3,orange
AC116407.4,yellow
AC116533.1,darkgrey
AC116535.1,grey
AC116552.1,brown
AC116562.3,turquoise
AC116565.1,red
AC116609.1,grey
AC116609.3,skyblue
AC116651.1,grey
AC116666.1,darkgreen
AC116667.1,turquoise
AC116667.2,grey
AC116903.2,brown
AC116914.2,yellow
AC117386.1,pink
AC117386.2,red
AC117394.2,purple
AC117395.1,yellow
AC117422.1,grey
AC117453.1,greenyellow
AC117464.1,grey
AC117488.1,black
AC117489.1,black
AC117490.2,brown
AC117503.2,brown
AC117503.5,magenta
AC118344.1,brown
AC118344.2,brown
AC118553.1,salmon
AC118553.2,brown
AC118658.1,grey
AC118754.1,pink
AC118757.1,lightyellow
AC119150.1,grey60
AC119396.1,lightgreen
AC119403.1,lightcyan
AC119427.1,cyan
AC119428.2,lightgreen
AC119673.2,grey
AC119674.1,black
AC119674.2,grey
AC119751.4,saddlebrown
AC119800.1,purple
AC120036.1,red
AC120036.3,turquoise
AC120036.4,turquoise
AC120053.1,yellow
AC120057.3,grey
AC120114.1,royalblue
AC120114.3,yellow
AC120193.1,greenyellow
AC120349.1,pink
AC120498.4,salmon
AC120498.8,grey
AC120498.9,yellow
AC121247.1,black
AC121338.2,grey
AC121757.1,greenyellow
AC121757.2,greenyellow
AC121761.1,grey
AC121761.2,salmon
AC121764.1,turquoise
AC122129.1,brown
AC122134.1,greenyellow
AC122136.1,black
AC122685.1,darkgreen
AC122688.3,brown
AC122688.4,red
AC122694.1,grey60
AC122710.1,saddlebrown
AC122710.2,red
AC122713.2,grey
AC122718.1,grey
AC122719.3,magenta
AC123595.2,grey
AC123905.1,grey60
AC123912.1,white
AC123912.4,darkmagenta
AC124014.1,blue
AC124016.1,yellow
AC124016.2,lightcyan
AC124045.1,grey
AC124066.1,brown
AC124067.2,turquoise
AC124067.4,lightyellow
AC124069.1,magenta
AC124242.1,black
AC124248.1,salmon
AC124248.2,yellow
AC124254.2,grey
AC124276.1,skyblue3
AC124276.2,steelblue
AC124283.2,grey
AC124283.3,yellow
AC124283.4,brown
AC124283.5,turquoise
AC124290.1,lightyellow
AC124319.1,brown
AC124798.1,magenta
AC124804.1,grey
AC124852.1,red
AC124861.1,red
AC124916.1,tan
AC124944.1,yellow
AC124944.2,yellow
AC124944.3,brown
AC124947.1,red
AC124947.2,darkgreen
AC125437.1,grey
AC125494.1,brown
AC125494.2,greenyellow
AC125494.3,salmon
AC125603.4,turquoise
AC125611.1,purple
AC125611.2,brown
AC125611.4,turquoise
AC125613.1,midnightblue
AC125616.1,turquoise
AC125807.2,purple
AC126118.1,yellow
AC126121.3,lightyellow
AC126175.2,mediumpurple3
AC126177.3,grey
AC126177.5,darkorange
AC126177.6,darkorange
AC126323.1,grey
AC126407.1,brown
AC126544.1,turquoise
AC126544.2,turquoise
AC126696.1,grey
AC126696.3,red
AC126768.1,red
AC126768.2,grey
AC126773.3,pink
AC126773.4,pink
AC126773.5,lightyellow
AC127024.4,brown
AC127024.5,yellow
AC127024.8,brown
AC127029.2,black
AC127070.1,darkturquoise
AC127070.2,darkmagenta
AC127070.4,brown
AC127164.1,brown
AC127496.1,grey
AC127496.5,red
AC127496.7,skyblue
AC127502.1,brown
AC127502.2,brown
AC127521.1,blue
AC127526.5,grey
AC128657.1,grey
AC128688.1,grey
AC128709.1,red
AC128709.2,red
AC128709.3,red
AC128714.2,grey
AC129492.1,pink
AC129507.1,black
AC129507.2,red
AC129507.4,grey
AC129926.1,grey
AC129926.2,plum1
AC130324.1,yellow
AC130343.3,darkgrey
AC130371.2,cyan
AC130650.2,yellow
AC130686.1,darkturquoise
AC131009.1,grey
AC131009.2,grey
AC131009.3,salmon
AC131009.4,brown
AC131011.1,red
AC131025.1,darkred
AC131097.1,turquoise
AC131097.2,magenta
AC131097.3,blue
AC131157.1,grey
AC131159.1,turquoise
AC131206.1,grey
AC131212.1,red
AC131212.2,brown
AC131212.3,yellow
AC131212.4,steelblue
AC131235.1,tan
AC131235.2,salmon
AC131235.3,salmon
AC131254.1,magenta
AC131280.1,plum1
AC131568.1,lightyellow
AC131571.1,black
AC131649.2,brown
AC131888.1,red
AC131934.1,brown
AC131971.1,brown
AC132008.2,yellow
AC132153.1,yellow
AC132192.1,brown
AC132192.2,yellow
AC132219.2,lightcyan
AC132807.2,darkgreen
AC132812.1,yellow
AC132825.1,grey
AC132825.4,grey
AC132872.1,salmon
AC132872.2,yellow
AC132872.3,brown
AC132872.4,brown
AC132872.5,yellow
AC132938.1,turquoise
AC132938.2,yellow
AC132938.3,white
AC132938.5,brown
AC132942.1,yellow
AC133065.2,blue
AC133134.1,tan
AC133485.2,cyan
AC133528.1,yellow
AC133540.1,grey
AC133550.3,turquoise
AC133552.2,salmon
AC133552.4,grey
AC133552.5,salmon
AC133561.1,darkgreen
AC133644.1,blue
AC133644.2,brown
AC133681.1,magenta
AC133785.1,red
AC133919.2,yellow
AC134043.2,magenta
AC134043.3,green
AC134312.1,grey
AC134312.5,green
AC134407.2,brown
AC134682.1,turquoise
AC134878.2,saddlebrown
AC134879.2,lightgreen
AC135048.3,salmon
AC135048.4,yellow
AC135050.3,yellow
AC135050.5,brown
AC135068.10,lightgreen
AC135068.3,lightgreen
AC135068.9,lightgreen
AC135178.4,brown
AC135178.6,darkred
AC135279.2,brown
AC135352.1,darkorange
AC135388.1,lightyellow
AC135586.1,grey
AC135782.1,red
AC135803.1,grey
AC135983.2,yellow
AC136297.1,grey
AC136428.1,lightgreen
AC136431.1,darkgreen
AC136431.2,darkgreen
AC136475.1,yellow
AC136475.10,brown
AC136475.2,yellow
AC136475.3,yellow
AC136475.5,red
AC136475.7,red
AC136475.9,purple
AC136604.2,salmon
AC136621.1,lightcyan
AC136628.3,black
AC136632.2,purple
AC136759.1,grey60
AC137561.1,brown
AC137630.1,turquoise
AC137630.5,yellow
AC137695.3,salmon
AC137894.1,ivory
AC137894.4,yellow
AC137932.1,brown
AC137932.2,black
AC137932.3,brown
AC137936.1,grey
AC137936.2,turquoise
AC138028.2,brown
AC138028.4,brown
AC138028.6,turquoise
AC138035.1,brown
AC138150.1,brown
AC138150.2,yellow
AC138207.2,purple
AC138207.3,magenta
AC138207.4,darkturquoise
AC138207.5,pink
AC138207.6,turquoise
AC138207.7,salmon
AC138207.8,magenta
AC138207.9,grey
AC138230.1,yellow
AC138305.1,grey60
AC138305.3,grey
AC138356.1,blue
AC138356.2,black
AC138356.3,lightyellow
AC138392.1,purple
AC138393.1,yellow
AC138393.3,brown
AC138409.1,royalblue
AC138409.2,yellow
AC138466.1,red
AC138466.5,brown
AC138470.1,darkorange2
AC138646.1,lightcyan1
AC138649.1,grey
AC138696.2,purple
AC138749.1,cyan
AC138749.3,cyan
AC138761.1,darkgreen
AC138776.1,yellow
AC138904.1,turquoise
AC138904.3,black
AC138932.1,turquoise
AC138932.2,grey
AC138932.4,brown
AC138951.1,darkturquoise
AC138956.1,brown
AC138956.2,brown
AC138969.1,brown
AC139019.1,lightsteelblue1
AC139099.2,skyblue3
AC139100.1,turquoise
AC139100.2,yellow
AC139149.1,turquoise
AC139256.1,brown
AC139453.2,orangered4
AC139491.3,grey
AC139491.7,turquoise
AC139495.2,blue
AC139718.1,grey
AC139718.2,grey
AC139720.1,turquoise
AC139768.1,black
AC139769.1,white
AC139769.2,white
AC139795.1,skyblue3
AC139795.2,greenyellow
AC139795.3,purple
AC139887.1,brown
AC139887.2,salmon
AC139887.4,brown
AC140118.2,lightyellow
AC140168.1,saddlebrown
AC140479.2,grey
AC140479.3,red
AC140479.5,pink
AC140847.2,midnightblue
AC141002.1,lightcyan
AC141557.1,yellow
AC141557.2,brown
AC141586.1,lightcyan
AC141586.5,brown
AC141930.1,grey
AC142381.1,lightgreen
AC142381.3,purple
AC142384.1,grey
AC142472.1,salmon
AC144450.1,violet
AC144530.1,darkgrey
AC144548.1,brown
AC144652.1,turquoise
AC144831.1,cyan
AC144836.1,plum1
AC145098.1,blue
AC145098.2,grey
AC145124.1,greenyellow
AC145207.5,blue
AC145207.8,turquoise
AC145207.9,yellow
AC145285.2,salmon
AC145285.6,yellow
AC145343.1,salmon
AC145423.1,yellow
AC145423.2,yellow
AC145676.1,black
AC146507.3,darkred
AC147067.1,magenta
AC147067.2,green
AC147651.1,red
AC148476.1,red
AC148477.2,red
AC148477.3,red
AC148477.4,red
AC156455.1,red
AC188616.1,turquoise
AC188617.1,turquoise
AC188617.2,red
AC207130.1,grey
AC209007.1,tan
AC211433.1,brown
AC211476.1,turquoise
AC211476.2,yellow
AC211476.6,yellow
AC211486.1,turquoise
AC215522.2,brown
AC226118.1,red
AC231657.1,grey
AC231981.1,turquoise
AC232271.1,yellow
AC232271.3,grey
AC233266.2,grey
AC233280.1,yellow
AC233280.2,yellow
AC233280.36,brown
AC233300.1,brown
AC233723.1,grey
AC233723.2,salmon
AC233728.1,yellow
AC234772.1,grey
AC234775.2,purple
AC234782.1,grey60
AC234782.2,grey
AC234917.3,grey
AC237221.1,black
AC239584.1,greenyellow
AC239799.1,magenta
AC239809.3,turquoise
AC239859.5,grey
AC239860.1,black
AC241377.3,darkturquoise
AC241585.1,magenta
AC241585.2,salmon
AC241952.1,black
AC242842.1,salmon
AC242988.2,lightyellow
AC243562.1,brown
AC243562.2,brown
AC243562.3,grey
AC243654.3,royalblue
AC243772.2,salmon
AC243773.1,turquoise
AC243829.1,blue
AC243829.2,grey
AC243829.4,blue
AC243829.5,lightcyan1
AC243830.2,lightcyan
AC243919.1,darkgrey
AC243960.1,blue
AC243960.3,blue
AC243962.1,blue
AC243964.3,red
AC243965.2,turquoise
AC243967.2,cyan
AC244033.2,darkred
AC244034.1,tan
AC244034.2,lightcyan
AC244034.3,lightyellow
AC244090.2,turquoise
AC244093.5,brown
AC244102.3,mediumpurple3
AC244102.4,mediumpurple3
AC244107.1,saddlebrown
AC244153.1,greenyellow
AC244197.2,brown
AC244197.3,brown
AC244213.1,floralwhite
AC244230.1,pink
AC244258.1,grey
AC244394.2,blue
AC244453.2,salmon
AC244472.1,blue
AC244502.1,greenyellow
AC244502.3,greenyellow
AC244517.1,grey
AC244517.7,purple
AC244636.3,grey
AC244669.1,magenta
AC244669.2,black
AC245041.1,turquoise
AC245041.2,midnightblue
AC245047.5,orangered4
AC245052.4,yellow
AC245060.2,brown
AC245060.5,yellow
AC245060.6,yellow
AC245060.7,grey
AC245100.2,brown
AC245100.3,grey
AC245100.4,blue
AC245100.6,grey
AC245100.7,grey
AC245123.1,turquoise
AC245140.2,yellow
AC245140.3,brown
AC245297.1,black
AC245297.3,royalblue
AC245369.21,lightgreen
AC245407.2,darkred
AC245452.1,grey
AC245517.2,darkgreen
AC245517.4,darkgreen
AC245517.5,lightgreen
AC245884.12,blue
AC245884.3,brown
AC245884.8,yellow
AC245884.9,brown
AC246787.1,darkgrey
AC246787.2,lightgreen
AC246817.1,grey
AC246817.2,grey
AC253536.1,grey
AC253536.3,brown
AC253536.4,turquoise
AC253536.6,yellow
AC253576.2,yellow
AC254562.1,yellow
AC254562.3,darkred
AC254633.1,turquoise
ACAA2,black
ACACB,greenyellow
ACAD11,royalblue
ACADL,black
ACADS,grey
ACADSB,turquoise
ACAN,green
ACAP1,blue
ACAP2,royalblue
ACAP2-IT1,brown
ACAP3,sienna3
ACAT1,darkgrey
ACAT2,turquoise
ACBD3-AS1,pink
ACBD4,grey
ACBD7,darkorange
ACCS,yellow
ACE,blue
ACE2,grey
ACER1,pink
ACER2,purple
ACER3,turquoise
ACHE,black
ACKR1,blue
ACKR2,pink
ACKR3,grey
ACKR4,turquoise
ACMSD,brown
ACO1,lightsteelblue1
ACOD1,blue
ACOT1,grey
ACOT11,pink
ACOT2,grey
ACOT4,purple
ACOT7,greenyellow
ACOT9,turquoise
ACOX2,blue
ACOX3,turquoise
ACOXL,darkred
ACOXL-AS1,darkred
ACP3,cyan
ACP4,grey
ACP5,blue
ACP6,darkred
ACP7,pink
ACR,grey
ACRBP,blue
ACRV1,pink
ACSBG1,red
ACSBG2,lightyellow
ACSF2,darkturquoise
ACSL1,black
ACSL4,sienna3
ACSL5,blue
ACSL6,greenyellow
ACSM1,red
ACSM3,lightcyan
ACSM4,grey
ACSM5,blue
ACSS1,turquoise
ACSS3,green
ACTA1,black
ACTA2,green
ACTA2-AS1,green
ACTBL2,turquoise
ACTBP1,tan
ACTBP11,tan
ACTBP12,grey
ACTBP13,grey
ACTBP8,tan
ACTBP9,tan
ACTC1,black
ACTG1P1,grey
ACTG1P10,royalblue
ACTG1P15,grey
ACTG1P17,yellow
ACTG1P19,lightyellow
ACTG1P20,grey
ACTG1P22,lightgreen
ACTG1P24,grey
ACTG1P25,magenta
ACTG1P3,brown
ACTG1P9,tan
ACTG2,green
ACTL10,grey
ACTL6A,royalblue
ACTL6B,darkolivegreen
ACTL8,grey
ACTN1,lightcyan
ACTN1-AS1,skyblue3
ACTN2,black
ACTN3,black
ACTN4,lightcyan
ACTR3B,lightcyan
ACTR3C,grey
ACTRT3,grey
ACVR1,green
ACVR1C,grey60
ACVR2A,turquoise
ACVR2B,pink
ACVR2B-AS1,turquoise
ACVRL1,green
ACY3,blue
ACYP1,yellow
ACYP2,black
AD000090.1,darkgrey
AD001527.1,brown
ADA,grey
ADA2,blue
ADAD2,turquoise
ADAM11,turquoise
ADAM12,green
ADAM17,purple
ADAM19,magenta
ADAM1B,turquoise
ADAM20,red
ADAM20P1,grey60
ADAM20P3,grey60
ADAM21,grey
ADAM22,greenyellow
ADAM23,midnightblue
ADAM28,blue
ADAM32,brown
ADAM33,green
ADAM8,darkturquoise
ADAM9,darkred
ADAMDEC1,blue
ADAMTS1,grey
ADAMTS10,green
ADAMTS12,green
ADAMTS13,greenyellow
