GNG10	1e-13
BCKDHA	1e-13
MGAT2	1e-13
MIF	1e-13
SCO2	1e-13
PSMD9	1e-13
NME2	1e-13
NDUFA13	1e-13
FADD	1e-13
SDHA	1e-13
ACY1	1e-13
CRLS1	1e-13
ALDOA	1e-13
NDUFB8	1e-13
TXNDC5	1e-13
MTHFS	1e-13
BAD	1e-13
PDXP	1e-13
PGS1	1e-13
NDUFS7	1e-13
UQCR11	1e-13
FTH1	1e-13
GNG5	1e-13
HBA1	1e-13
EGLN1	1e-13
CTU1	1e-13
NDUFA11	1e-13
PSMA6	1e-13
ARPC1B	1e-13
PTH2	1e-13
PGK2	1e-13
PGP	1e-13
U2AF1L4	1e-13
PEMT	1e-13
PNPLA2	1e-13
ABHD16A	1e-13
FANCG	1e-13
ATP5ME	1e-13
PTGER1	1e-13
CYBA	1e-13
NDUFA4	1e-13
GABARAP	1e-13
H3-5	1e-13
SOCS1	1e-13
NDUFA9	1e-13
IL10RB	1e-13
IDUA	1e-13
UQCR10	1e-13
CALD1	1e-13
RPS6KB2	1e-13
ZEB1	1e-13
CLDN3	1e-13
IL17RC	1e-13
HES4	1e-13
ZNF497	1e-13
COX8A	1e-13
CACNA2D1	1e-13
NAPRT	1e-13
MPDZ	1e-13
ETHE1	1.00200249890082e-13
TAPBP	1.00864921965612e-13
H2AX	1.24766682659537e-13
H3-3A	1.45673505288493e-13
PAFAH1B3	1.64615560727406e-13
ELL3	2.13384453862552e-13
NT5C	2.20229968490084e-13
ATP5F1D	4.13383544305809e-13
PLN	4.24911363269347e-13
ANAPC11	5.08318798393113e-13
TRAF4	6.47881891042229e-13
PGLS	7.68445031631578e-13
SCN7A	7.83027944964033e-13
COX6A1	1.25284330879336e-12
NME1	1.90483898147036e-12
HDAC10	2.57326721992077e-12
NDUFS8	2.59364131063138e-12
LTC4S	3.01431388720466e-12
TSPO	3.08128341230092e-12
SIRT7	3.11083364998484e-12
CEBPB	3.2053422385131e-12
NME3	3.57156252176614e-12
BCL3	3.66153175662395e-12
MIB2	3.79221758010133e-12
TXNDC12	4.14558930324297e-12
CBX3	4.23399764681927e-12
MRI1	4.44083566417324e-12
WDR24	4.61813280077984e-12
TCF7L2	4.94902999156834e-12
CSGALNACT2	5.04365716853155e-12
CIR1	5.41686440350965e-12
GUK1	5.91311450268386e-12
HLA-G	5.9497646103448e-12
PPP4C	6.03487705097315e-12
NFYB	6.20886458489875e-12
NUDT16L1	6.50324935823862e-12
ATG101	6.73463851480188e-12
SIVA1	7.04538620999036e-12
SRSF9	8.97633774853265e-12
MYH11	9.1874104374964e-12
KLC1	1.0787251670599e-11
ZNF688	1.08376346767945e-11
ATG4D	1.16280543712535e-11
MYLK	1.21219936191848e-11
IFNAR2	1.21219936191848e-11
GALK1	1.25476810495822e-11
AMN	1.27327956579127e-11
PNPO	1.30427467005831e-11
MPST	1.48645309749118e-11
STK11	1.54244700684683e-11
TRADD	1.57672594388419e-11
RAB11B	1.64656113848474e-11
HEXA	1.64656113848474e-11
RILP	1.88997888097278e-11
MED16	2.0875207530685e-11
LLGL2	2.08893968949806e-11
PABPC4L	2.30583355441278e-11
RHOQ	2.36400619570344e-11
TCIRG1	2.66358639868935e-11
PFN1	2.74223759037129e-11
CASQ2	2.84583771269594e-11
HSD11B1L	3.15150712542302e-11
SLC8A1	3.15195088561039e-11
THAP11	3.20826307013359e-11
SUMO2	3.22715595166154e-11
MLST8	3.49481901706205e-11
ATP6V0D1	3.56604508129947e-11
CFB	4.06807313098186e-11
PRMT1	4.44458585953991e-11
HEG1	4.66128220571347e-11
MAP3K20	5.95372630239683e-11
UQCRC1	6.5501913513677e-11
BMPR2	6.67196133266492e-11
CHMP6	6.73641493389488e-11
GMPPB	6.85128644798334e-11
WWTR1	7.19627430746175e-11
FMO2	8.60056242109291e-11
AP1G2	9.27186743249972e-11
ARAF	9.33828103062644e-11
DGKI	1.03581531498975e-10
CAMK1	1.1512327964543e-10
ANAPC15	1.21793632025846e-10
ACTR2	1.22113890084482e-10
COX5B	1.38100967391761e-10
MEF2C	1.44490159751449e-10
CLIP1	1.45743706376345e-10
GALNT8	1.5139550169674e-10
KIDINS220	1.64565199559601e-10
IDH3G	1.67449293487083e-10
KAT5	1.77024707340283e-10
PGR	1.86536968253759e-10
COQ6	1.88586408030144e-10
SEPTIN7	1.90517309672992e-10
NDUFA2	1.97133822922238e-10
PABPC3	2.07725415763166e-10
H2AC25	2.12008610850024e-10
ATP5MF	2.16511561075551e-10
SH2B2	2.3588703300401e-10
PTGES2	2.70514369548655e-10
CRB3	2.88148935476757e-10
PPP2R1A	3.189443003786e-10
ASL	3.54071956360405e-10
ELMO3	3.71388687237009e-10
ATP6V0B	4.07146804903223e-10
DPM3	4.19045886592396e-10
ACSS3	4.31567172150534e-10
CSNK2B	4.68550343403013e-10
GPX1	5.09392616037139e-10
NUS1	5.19348244956762e-10
CLDN11	5.20489394000092e-10
SPATA2L	5.49433303422983e-10
CALCRL	6.18219042267363e-10
NPW	6.36341118465651e-10
AMDHD2	6.67528701840545e-10
FAAP100	7.44348831671809e-10
YWHAG	7.53903167185454e-10
GSTP1	7.66405160284612e-10
ZNF100	1.04788939249786e-09
TRA2A	1.06714329093877e-09
CLDN7	1.07132469426264e-09
NAGLU	1.08894148155179e-09
CYP1B1	1.12919414217103e-09
NEFH	1.13349920385966e-09
PPP1R12B	1.18054871874223e-09
DCXR	1.24134760144545e-09
SCLY	1.24219623226888e-09
ALG12	1.2652973175165e-09
B4GALT7	1.30743517649786e-09
UBE2D1	1.53543976680784e-09
MAP1LC3B2	1.63529551777583e-09
BET1L	1.71088266195193e-09
SEMA3B	1.73829032896015e-09
DYNLRB1	1.82909314672934e-09
ZNF667	1.85325423658453e-09
RFNG	1.87729518080578e-09
ITGA1	1.89228970873285e-09
INHBA	1.91224625447508e-09
NDUFB10	1.91291621523246e-09
AQP1	1.95893595035535e-09
NDUFA5	1.99543687357508e-09
JUND	2.07966521042886e-09
SMC3	2.10361516983986e-09
PRAP1	2.14690682793157e-09
ZEB2	2.18779062373121e-09
CYC1	2.26729387388919e-09
ATF1	2.27129336462487e-09
NDUFA3	2.30486909016164e-09
HGF	2.39993381325942e-09
SGCD	2.44670076896209e-09
CCR10	2.54955334647831e-09
SUMO1	2.69156423872686e-09
EEA1	2.91195671854861e-09
BCAR1	3.01260795294071e-09
COL9A2	3.06660627558757e-09
RELB	3.14446392302596e-09
SCN9A	3.15190011966767e-09
MMP16	3.17677418205636e-09
FLT1	3.82798438725186e-09
PNPLA6	3.84043413914426e-09
MOB1B	3.91332292406663e-09
CARM1	4.01447391209442e-09
AGPAT1	4.17882514252432e-09
FGF7	4.29568290756145e-09
MEF2A	4.30438210707435e-09
CAPNS1	4.31572199046232e-09
GNB4	4.35955910030013e-09
FABP4	4.37834842957405e-09
HYAL2	4.60970738928541e-09
FGF2	5.30969539180025e-09
ORAI1	5.69192645674236e-09
NRP1	5.71009488466113e-09
HMGB1	5.74157697496177e-09
FDPS	5.86712405097566e-09
BABAM1	5.86712405097566e-09
B3GALT6	6.10604826620212e-09
SVIP	6.10604826620212e-09
CREB1	6.27984850852006e-09
ARG1	6.95321349783679e-09
GUCY1A2	7.03834139565802e-09
PRICKLE3	7.09328816538195e-09
SOCS5	7.1173813632607e-09
DHFR2	7.3937986256509e-09
PYCR1	7.9982045566024e-09
LAMTOR5	8.01023294103233e-09
DLG2	8.09991049399926e-09
ZNF626	8.20848834691943e-09
MARCKS	8.35340852650354e-09
UQCRQ	8.42637737620364e-09
TNFRSF14	8.44003058202607e-09
CTU2	8.67212922014131e-09
HSPD1	9.25019319153773e-09
PIDD1	9.34671553422446e-09
PTGIS	9.37273882714234e-09
SORBS1	9.5254104211558e-09
RAB8A	9.6216943710154e-09
BVES	9.8868742167395e-09
ARF1	1.01025379660997e-08
ID1	1.03121735669479e-08
FGF10	1.03293957909941e-08
CBLC	1.14955126969466e-08
CD36	1.16709812731084e-08
SIAH1	1.22045449213154e-08
FCSK	1.26573258404005e-08
CYP51A1	1.28808864545798e-08
SUPT4H1	1.29481012208989e-08
PRKG1	1.31597131214397e-08
FPGS	1.3342820482061e-08
ITPR1	1.34521841577474e-08
ACADS	1.48089171174871e-08
CYCS	1.51233092153767e-08
TMEM30A	1.5362615230208e-08
TYMS	1.53878612675758e-08
DEGS2	1.55674339673872e-08
SEMA3D	1.5935359115174e-08
CACNA2D2	1.6211969549823e-08
THOP1	1.66371974544194e-08
B4GALT3	1.68059674532177e-08
CSNK1D	1.69543759067832e-08
GAPDH	1.70348966091711e-08
RAB11FIP2	1.7599023126952e-08
AGTR1	1.76914572359159e-08
EPN3	2.07797243864085e-08
AKT3	2.15224194738936e-08
SRM	2.18185342839463e-08
UCN	2.2260198616673e-08
PKMYT1	2.31264925803949e-08
CLTB	2.31321564404147e-08
PLK1	2.32897804580283e-08
ATP1A2	2.40591011288816e-08
GALT	2.48428194391247e-08
ZFP36L2	2.53366926506565e-08
NF2	2.57614850084542e-08
AP2A1	2.60677764011115e-08
SV2B	2.62542069789593e-08
RHEB	2.63412069893348e-08
GLYCTK	2.65223179351109e-08
NDUFV1	2.69943309756619e-08
ELOVL4	2.73394405316263e-08
DOT1L	2.86478314380181e-08
PORCN	2.86916854130743e-08
IBSP	2.90233271583437e-08
ITGB1	2.90659933957381e-08
HCST	3.00429912286604e-08
STX10	3.14796853831362e-08
HGS	3.18010825016e-08
GLS	3.21536820940246e-08
DYNLL1	3.24776898128455e-08
JUNB	3.33427427560322e-08
RSPO3	3.39230616650838e-08
JAM2	3.59061151980979e-08
ZNF205	3.76254323011453e-08
AOC3	3.76696630924752e-08
TGFBR2	3.77484817133939e-08
RHOG	3.89974305759549e-08
BMPR1A	3.90503197867941e-08
S1PR4	3.95685483533678e-08
RGL1	3.98730861176368e-08
SIRT1	4.04475761909448e-08
IL27	4.07337672911831e-08
RUNX1T1	4.12059965828851e-08
ATF2	4.22514025771886e-08
NDUFB7	4.31610409237127e-08
PIGQ	4.34069018929012e-08
PPP5C	4.45508020901507e-08
PTDSS2	4.49432219382484e-08
MST1R	4.49432219382484e-08
TGFB2	4.52551278195064e-08
MAP3K11	4.71584933420336e-08
OLR1	4.84674198153857e-08
EXOC5	4.90007672917373e-08
NPRL2	4.92319631867286e-08
SARS2	4.93784119729492e-08
PPP1CA	5.02710922966657e-08
DDIT4	5.2093996203934e-08
KIF5B	5.22442146211379e-08
RHOT2	5.26251501369854e-08
DRD4	5.59170357496032e-08
IMPA2	5.64514573957712e-08
CARNMT1	5.68110362950993e-08
IL6ST	5.68830712162753e-08
SHISA5	5.69356697015494e-08
PUM2	5.81880575424609e-08
ATP2B4	5.88300864829114e-08
SPOP	5.90053855151091e-08
GRK2	6.18490903568306e-08
GNB2	6.23087969489492e-08
CHKB	6.25818598746751e-08
ANK2	6.25818598746751e-08
CHSY1	6.29238094423414e-08
LPAR2	6.38144257330322e-08
TRAP1	6.401008212262e-08
BHMT2	6.56612845698396e-08
CEBPA	6.61404528472558e-08
HTR2A	6.63477845296989e-08
VCL	6.6476505216148e-08
SH2D2A	6.6531528200906e-08
FN1	7.01514216159352e-08
PRKD1	7.15781545972765e-08
EPHA3	7.2451810781391e-08
BCAT2	7.32466426752964e-08
CLP1	7.34539827356989e-08
ST6GALNAC4	7.55080749370584e-08
STRADA	7.72504834542653e-08
MGRN1	8.24346012473391e-08
FUT2	8.24715067673388e-08
RDH13	8.46805868187957e-08
MAP2K2	8.66830091176872e-08
MYL6	8.91799216561392e-08
ZFPM2	9.14270664940912e-08
RNF31	9.15624870639256e-08
BCAT1	9.27657750308241e-08
SEMA3G	9.32610468841902e-08
FZD4	9.35374278870184e-08
RB1CC1	9.92267100926044e-08
PSMB3	1.00640900965801e-07
NHERF1	1.0201834976783e-07
CSNK1G2	1.02542663730018e-07
MAP3K2	1.03061060148041e-07
BID	1.03900587178773e-07
UBA52	1.05683750016887e-07
SLC25A5	1.08352762167287e-07
AMOTL1	1.08352762167287e-07
CFD	1.11473926337918e-07
FHL1	1.15583809476806e-07
PAK2	1.18087302135181e-07
SEC13	1.19233796215852e-07
LRP1	1.19659376013067e-07
KCNN4	1.21890493486725e-07
AKT1	1.22495661539724e-07
ZNF92	1.2721755449324e-07
MCAT	1.27424262484866e-07
PHKG2	1.31629093872459e-07
HSPA5	1.31657405295696e-07
