COX7A1	1e-13
CALCA	1e-13
CSF3	1e-13
CPA3	1e-13
GCG	1e-13
NDUFS7	1e-13
HSPB1	1e-13
ANAPC11	1e-13
NDUFA11	1e-13
ATP5MF	1e-13
RAMP2	1e-13
CRYAB	1e-13
SIVA1	1e-13
GNG5	1e-13
GUK1	1e-13
CYC1	1e-13
CTU1	1e-13
ATP6V0B	1e-13
ASH1L	1e-13
COX8A	1e-13
PCF11	1e-13
LAMTOR4	1e-13
NDUFB7	1e-13
H2BC6	1e-13
LTC4S	1e-13
TPR	1e-13
DPM3	1e-13
GPX1	1e-13
FTH1	1e-13
MYL9	1e-13
FIS1	1e-13
NUDT16L1	1e-13
ZNF33A	1e-13
ARHGAP10	1e-13
BRIP1	1e-13
NTS	1e-13
HYAL2	1e-13
SP1	1e-13
BABAM1	1e-13
PANK3	1e-13
PSMB3	1e-13
DYNC1LI2	1e-13
ATP6V1F	1e-13
MTR	1e-13
SOS1	1e-13
KDM3B	1e-13
ALDOA	1e-13
LAMTOR1	1e-13
NDUFA2	1e-13
RASA2	1e-13
ZNF224	1e-13
DDX3X	1e-13
BID	1e-13
RAB5C	1e-13
ARHGEF12	1e-13
MED13	1e-13
ZNF776	1e-13
NDUFS8	1e-13
ZNF91	1e-13
NDUFA13	1e-13
UQCR11	1e-13
MYL6	1e-13
PGS1	1e-13
NME1	1e-13
BDKRB1	1e-13
GPX4	1e-13
SETD2	1e-13
LATS1	1e-13
VKORC1	1e-13
UPF2	1e-13
TMEM258	1e-13
AP1G1	1e-13
PPP4C	1e-13
KMT2E	1e-13
ATG101	1e-13
BIRC6	1e-13
PBRM1	1e-13
RPS6KB2	1e-13
ZNF37A	1e-13
PUM2	1e-13
ACY1	1e-13
RALGAPA1	1e-13
ANAPC15	1e-13
PTDSS2	1e-13
TUBB6	1e-13
ZNF621	1e-13
APAF1	1e-13
IDH3G	1e-13
SMG1	1e-13
TXNDC12	1.00674765723403e-13
MET	1.05606014001051e-13
PPP1R14A	1.06524399817352e-13
UROD	1.08432198738811e-13
MFGE8	1.12140575028941e-13
VEGFB	1.25295656496597e-13
ATP8A1	1.29241317649438e-13
DCTN3	1.31874248700154e-13
KMT2C	1.34084937263011e-13
ATP5ME	1.35095432128121e-13
COX4I2	1.51936246778541e-13
SOS2	1.53607057221555e-13
MLST8	1.7412110484657e-13
CENPX	1.78367845808036e-13
ELOB	1.80014992669156e-13
ZNF791	1.96167855580549e-13
ZNF20	2.03953348420041e-13
DLG1	2.15368432905904e-13
UQCRQ	2.45883205814257e-13
DICER1	2.45883205814257e-13
PGP	2.58473131043899e-13
ZNF180	2.66390861668286e-13
PIKFYVE	2.67103158641142e-13
ATP11B	2.74217753791777e-13
CCR4	2.90819662055947e-13
CLDN3	3.09240181698596e-13
ARHGAP5	3.31796094895234e-13
RBAK	3.45369850168326e-13
FNIP2	3.58497412643739e-13
REST	3.59693048382635e-13
NTN1	3.81304372820577e-13
AP2S1	4.50861677431531e-13
AFF4	4.82427489525441e-13
PSMD9	4.9505286586078e-13
SIPA1	5.20832881192834e-13
TOPBP1	5.22251160322876e-13
KIDINS220	5.507207695143e-13
COMT	6.26128681052326e-13
TNFRSF4	6.28663380427019e-13
HOMER3	6.28663380427019e-13
NDUFB9	6.61312462889318e-13
PTGER1	6.65043180483388e-13
