RELN	1e-13
H4C4	1e-13
TF	1e-13
CDH17	1e-13
H3C2	4.31768827120937e-13
GUCY2C	5.42091197033914e-13
H2AC20	3.68082446817103e-12
FABP3	2.56225569042084e-10
FGFR1	2.81896936769559e-10
REG4	3.7328147833773e-10
SLURP1	6.68888832821362e-10
ZNF709	6.79880988678126e-10
HNF4A	7.1970132952095e-10
MIOX	1.03226542902484e-09
MYH14	1.18922480126342e-09
MST1	1.66244019247813e-09
ENTPD8	2.11316043893183e-09
ZNF564	3.01240919061341e-09
GNAO1	4.58182809133863e-09
TNN	5.498799484694e-09
H3C3	7.00113548924153e-09
LRRC4B	7.54375673153997e-09
TG	1.18214114351359e-08
NTRK1	1.48707124778044e-08
GPC3	1.83078447369288e-08
ATP6V0A4	2.06659081352599e-08
MOGAT2	4.74890015384179e-08
NLRP12	4.95851807905178e-08
VGF	5.25596854949861e-08
NLGN1	5.60103720418375e-08
FZD9	7.77914757188762e-08
RSPO2	1.40703532204599e-07
SPDYE5	1.41934460467321e-07
CD244	1.86066194687803e-07
ZNF91	2.01876270621386e-07
ZNF432	2.20648716439032e-07
ZNF460	2.83423138033727e-07
NUDT9	2.88262032231122e-07
GP6	2.99506467132854e-07
ZNF20	3.05883985728852e-07
AMT	3.06879359360397e-07
HES6	3.27350276672505e-07
HDAC8	3.36958210712536e-07
LCAT	3.60483764919138e-07
G6PC1	4.01538917109389e-07
KRT31	4.47055156355757e-07
NLRP7	5.02503661170885e-07
SORBS1	5.54235065730971e-07
HSD17B7	5.65417871554735e-07
SULT1A2	6.0779170436754e-07
LIMD1	6.83170190788513e-07
CPS1	6.96537012423515e-07
SHC1	8.45147233211414e-07
REN	9.34828635147636e-07
NFASC	1.06363433653115e-06
HDAC10	1.06668957996137e-06
SHANK1	1.07880344996543e-06
SPP1	1.18535323841375e-06
ALDH1A2	1.22425974387083e-06
CYP1A1	1.23911070210952e-06
KRT33A	1.31253930898957e-06
VNN1	1.47689225623378e-06
PISD	1.6289767745761e-06
MMP24	1.75419031964144e-06
ADRA1B	1.78139975826678e-06
PTGS1	1.80542889866828e-06
NDUFA11	1.85813045285868e-06
HPD	1.95768253957486e-06
MAPK8IP3	1.98534439988055e-06
INSR	2.08517587225782e-06
CCNA1	2.08581254160374e-06
APOB	2.1062066281107e-06
KISS1	2.10729931063371e-06
ZNF547	2.19722661870078e-06
B3GALT2	2.34780066083604e-06
CD70	2.43061325719552e-06
SPDYE1	2.57976633964005e-06
MYLK	2.68262020458354e-06
CFTR	2.76808932090612e-06
PSMA2	2.93205855427719e-06
AOC2	3.01005770688473e-06
SLIT1	3.04683731925143e-06
CHRM2	3.16309493382137e-06
CNTN1	3.22274152939913e-06
NADSYN1	3.22274152939913e-06
KCNMB1	3.44044525285426e-06
ADCY10	3.90782632179201e-06
H3-5	4.00199550570325e-06
ORAI3	4.20013993160971e-06
GPX4	4.2259134188827e-06
ZNF224	4.2259134188827e-06
FABP4	4.98685343053609e-06
EPAS1	5.26661923262011e-06
NDUFA7	5.28118711196735e-06
MYH11	5.67351053563026e-06
MEGF11	5.73534598620859e-06
S100A7	6.20327704930428e-06
WNT9B	6.5543916278664e-06
AGER	6.59111763612502e-06
NCAM2	7.04836073831638e-06
ZNF763	7.07871118843405e-06
STAR	7.31473432957441e-06
HPSE2	8.01353824111591e-06
AMY2B	8.05196688019283e-06
RYR2	8.19283463086274e-06
FBP2	8.40747480551121e-06
BGLAP	8.40747480551121e-06
H4C5	8.55445727965358e-06
IL24	1.03211600035492e-05
CYP1B1	1.06047301412895e-05
CTNNA3	1.10831677103158e-05
PIGL	1.13499981662953e-05
SPDYA	1.21655352437096e-05
ST3GAL3	1.22921109183686e-05
H4C14	1.2436371726301e-05
ZNF10	1.2566326545876e-05
HBA2	1.26450177140756e-05
DTX1	1.32427172086839e-05
ATP6V0C	1.38244806138578e-05
PLA2G10	1.42062994522391e-05
NDUFV2	1.43921752030632e-05
GLYCTK	1.46031656213315e-05
PDE6C	1.46031656213315e-05
GALNT17	1.53424957380838e-05
ZNF26	1.58304860471439e-05
EPHA6	1.59555446788914e-05
CSAD	1.66901596105686e-05
ATP6V0D2	1.71147604386827e-05
NR1I3	1.72768398216885e-05
PLA2G6	1.74527828535132e-05
SGCA	1.7728812228265e-05
ATG16L2	1.81423898907874e-05
PTH2	1.85918514830524e-05
SCN7A	1.86563636785703e-05
SLC34A3	1.96937870037964e-05
FTCD	2.00391523307385e-05
IL36G	2.09667360919926e-05
EPOR	2.19245820642082e-05
YAP1	2.30418868541966e-05
GDA	2.40034687660169e-05
OLR1	2.48273508474727e-05
IDUA	2.51642747317376e-05
TPCN1	2.67350006419998e-05
ZNF700	2.71102151430788e-05
IL9R	2.74578557113506e-05
IDH3A	2.89221382131348e-05
HSPA6	2.95530917280249e-05
GCK	3.04682676795831e-05
CXCL5	3.05804838039438e-05
CR2	3.10572016963805e-05
ACTC1	3.11976882117996e-05
AMACR	3.26075082792843e-05
H2BC17	3.32999911612874e-05
APOBEC3A	3.37928302591327e-05
ADH7	3.38748630296701e-05
RLN1	3.40551047649518e-05
CRLS1	3.40834085782478e-05
ZNF799	3.44139645775857e-05
PDE2A	3.47450041775124e-05
NDUFB8	3.56413022186645e-05
SLC2A4	3.57161103644405e-05
MT-CO1	3.69851165680035e-05
ZNF586	3.87119126740866e-05
MT-ND3	3.88534202078062e-05
NPY1R	3.9078809461443e-05
UBE2D2	3.95663297416969e-05
MT-ND1	4.12193111823458e-05
PPP1R12B	4.43234215350477e-05
AVPR1A	4.67330070402614e-05
COL9A2	4.6969874026811e-05
LAMB4	4.87846574447858e-05
ETF1	4.96115415456515e-05
ZFPM2	5.18407427978521e-05
TAS1R3	5.44876754372552e-05
DYNLRB1	5.51594074390567e-05
UNC5A	5.63198064412728e-05
ZNF600	5.76594015212146e-05
TAC4	6.07477110156283e-05
STK11	6.45517449960107e-05
H4C15	6.6137473210763e-05
ZNF222	6.91369338306231e-05
CACNB1	7.09828665648364e-05
IPPK	7.36551188005224e-05
FBXO32	7.37122828317435e-05
ZNF83	7.4002562164519e-05
ZNF814	7.42291627143858e-05
ZNF490	7.58399056830456e-05
ZNF846	7.78787004211686e-05
UGT1A7	7.90386291406212e-05
HAVCR1	8.28671628473805e-05
EREG	8.31971258949741e-05
MGAM	8.40009942809797e-05
IFNAR2	8.55273807327186e-05
CD22	8.56430148714422e-05
KRT10	8.62202705832217e-05
RAB11FIP2	8.62202705832217e-05
HSD17B6	8.79905622236154e-05
BCKDHB	8.91658206625628e-05
PLA2R1	8.95153412412117e-05
CACNA2D2	9.30783530893374e-05
MAPK4	9.38939809808469e-05
MT-CO2	9.50476496358121e-05
PTPRZ1	9.85978907939275e-05
PGS1	0.000102040078766271
ACAD8	0.000105530103961172
DTNA	0.000106206584887216
KLRC1	0.000107268072175197
CACNA1G	0.000110778794991299
CALD1	0.000111018268767863
GYG1	0.000112995223706198
RORB	0.000114001588985994
H2BC6	0.000115333966024867
CCNT2	0.000115384640189671
CXCL6	0.000115433944078984
HSPA9	0.000117404953942989
GNAL	0.000121940691477987
INHA	0.000123408217482197
NEFL	0.000124158457509531
ZNF223	0.000124505199038705
ATP2A2	0.000125628273996896
NUDT13	0.000126439716665046
RXYLT1	0.000129920636578171
CACNA2D1	0.000132929360379821
ZNF558	0.000136939217250419
BHMT2	0.000137039476473314
ALDH1B1	0.000137881376770279
GABRB2	0.000138662939068258
RCAN2	0.00014317088955523
ZNF506	0.00015094014661012
SDSL	0.000153381716273614
GDNF	0.000155893572803862
PSPH	0.000156475226072157
TSLP	0.000158708827345067
KRT9	0.000161898066246546
IL36RN	0.000162478710566435
DGKH	0.000169644981562464
CRYAB	0.000169992670048648
MT-CO3	0.000169992670048648
NDUFA3	0.000171823421857473
ZNF841	0.000171850419290345
GNRH1	0.000173011801123331
DCTN1	0.00017808122810665
PGAP1	0.000186609582978949
SCP2	0.000187412327330075
RNF31	0.000189308511973497
MT-CYB	0.000189308511973497
IL10RB	0.000193099384940342
ENTPD5	0.00019608086441338
SH3GLB2	0.000202557087663887
NOD2	0.000208008885352503
CHKB	0.0002129501338269
F2RL2	0.000214654319293791
CHD4	0.000214823040646448
ZNF211	0.000217025736277552
FRS2	0.000221326574997718
STRADA	0.000223439880702924
PYGM	0.000224223038142385
PLXNB1	0.000227166340799774
ACTN4	0.000228385321645149
WDR45	0.000233413404312849
PPT2	0.000234184100065423
ITPKA	0.000235798332505998
NDUFA9	0.000235977183195412
ACTN1	0.000235977183195412
EPHB3	0.000241371334676293
TMEM86B	0.000243057060116185
ACTA2	0.00024445780038198
H2BC18	0.000245750588183494
LRAT	0.000247469254292606
SETD7	0.00025100380323242
WNT3A	0.000252920102968864
RGL2	0.000259553341646198
TNFRSF14	0.000267378884628265
ZNF431	0.000276385481962914
CALB1	0.000276421355305887
RAB1A	0.000281481668711274
EPHB1	0.000281940838849051
PGAM1	0.000284799303550397
LAMTOR4	0.00028494744717627
MED16	0.00029950011295874
PSMC1	0.000303371906620096
H4C9	0.000304142270950549
TRAP1	0.000307740323738251
POPDC2	0.000308014359062621
CPEB1	0.00031001642803944
SH3GL3	0.00031009975017643
HSD17B1	0.000312346975246813
DNAH1	0.000334094535165097
CCL20	0.000338530635554034
MASP1	0.000339505935547805
CAMK2A	0.000339505935547805
BBOX1	0.000342690361872672
KCNK2	0.000349773318068462
ME3	0.000354306325529311
SSH3	0.00035573065773796
PLN	0.000358222949070159
SERPINB13	0.000371078537113672
COQ7	0.000376285916188644
SERPINB4	0.000381656196341972
STAT3	0.000384855406171992
GLI2	0.000386177912785541
ALDH1A1	0.000393408870285522
TACR2	0.00039627559530635
MED17	0.000397399433223294
DLL3	0.000399695783043462
ZNF682	0.000406809540165334
RAD51C	0.000413795926334636
GABRP	0.000429194670253674
IL20RB	0.000429397337381604
RIPK3	0.000430181108953143
NDUFC2	0.000430503262254209
ZNF808	0.000436458979823426
REC8	0.000439724428620292
PSMD8	0.000439737359362357
ZNF554	0.000448508563705295
MTMR3	0.000448717100079818
KLC1	0.000457854446606656
ZNF133	0.000460769423104241
MYL5	0.000469512266800125
ATP1A1	0.000476030393149909
NAMPT	0.000479304426271337
NPW	0.000483770534946679
PPCDC	0.000487603408566141
