ID,Term_Description,Fold_Enrichment,occurrence,support,lowest_p,highest_p,Up_regulated,Down_regulated
GO:0018108,peptidyl-tyrosine phosphorylation,1.5443919465372666,10,0.3333333333333333,3.795103520237824e-13,1.3678659490621087e-8,"ABL1, CSF1R, EPHA4, ERBB2, ERBB4, FER, FGFR1, FLT1, FLT4, INSR, KDR, PDGFB, PDGFRA, ABI2","ABL2, EPHA1, EPHB2, PTK2B, FLT3, FYN, HCK, JAK2, JAK3, NTRK1, RELN, PTPN6, SRC, SYK"
GO:0004713,protein tyrosine kinase activity,1.3383979769918437,10,0.3333333333333333,6.420467150278841e-12,2.919557921064485e-9,"ABL1, AXL, CSF1R, EPHA4, ERBB2, ERBB3, ERBB4, FGFR1, IGF1R, INSR, JAK1, KDR, MET, RYK, TYK2, YES1","ABL2, CSK, EPHB2, PTK2B, FLT3, FYN, HCK, JAK2, JAK3, MET, NTRK1, RET, SRC, SYK"
GO:0005604,basement membrane,1.6960732984293194,7,0.16666666666666666,6.545457858401875e-12,1.2289293120087846e-9,"COL4A3, DAG1, LAMA2, LAMA4, LAMA5, LAMB2, LAMC1, THBS4, FRAS1, LAMA1, AGRN",LAMA3
GO:0046777,protein autophosphorylation,1.3020360674810936,10,0.24285714285714285,1.078574437919694e-11,3.0641839958990926e-8,"ABL1, ACVR1B, ATR, CSF1R, EPHA4, EPHB1, EPHB3, ERBB4, FER, FGFR1, FLT1, FLT4, IGF1R, INSR, KDR, PDGFRA, PDPK1, PRKD1, GRK1, ULK2, SLK, CHEK2, SIK2, MAP3K20, TAOK1, MYLK2, MAPK15, EIF2AK4","AKT1, CAD, CAMK2B, EPHA1, PTK2B, FLT3, MTOR, GRK5, GSK3B, HCK, INSRR, IRAK1, JAK2, MAP3K9, MAP3K10, MAP3K11, NTRK1, NTRK2, SRC, AURKA, TXK, TAOK2, MAP4K1, PRKD2, EIF2AK1, STK39, TAOK3, WNK3, SIK1"
GO:0007229,integrin-mediated signaling pathway,1.3568586387434554,7,0.16666666666666666,2.5559694349749335e-11,4.1399706221290767e-7,"ABL1, CD47, DOCK1, FN1, ILK, ITGA2, ITGAV, ITGB1, ITGB5, ITGB8, LAMA5, PRKD1, THY1, NRP1, BCAR1, LAT","CD40LG, COL3A1, PTK2B, HCK, ITGB2, ITGB7, SRC, SYK, SEMA7A, PLPP3, ITGA11"
GO:0005747,mitochondrial respiratory chain complex I,1.249738219895288,10,0.16666666666666666,3.271695055188803e-11,1.1202948284261627e-5,,"NDUFA1, NDUFA2, NDUFA4, NDUFA5, NDUFA6, NDUFA8, NDUFA10, NDUFAB1, NDUFB1, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFC1, NDUFS1, NDUFS2, NDUFS3, NDUFV2, NDUFA13, NDUFA12, NDUFS7"
GO:0004714,transmembrane receptor protein tyrosine kinase activity,1.5547338568935427,10,0.3333333333333333,3.8339298839892584e-11,4.782285671235884e-7,"EPHA2, ERBB2, ERBB4, FLT1, FLT4, KDR, PDGFRA","FLT3, INSRR, NTRK1, RET"
GO:0032981,mitochondrial respiratory chain complex I assembly,1.3427246945898779,10,0.16666666666666666,9.929028980090344e-11,2.0825491977710312e-6,,"NDUFA1, NDUFA2, NDUFA5, NDUFA6, NDUFA8, NDUFA10, NDUFAB1, NDUFB1, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFC1, NDUFS1, NDUFS2, NDUFS3, TAFAZZIN, NDUFA13, NDUFS7"
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.7229950968170864,10,0.3333333333333333,7.464814696249415e-8,2.0785124842671846e-4,"CSF1, CSF1R, ERBB2, ERBB3, ERBB4, FLT1, FLT4, KDR, NRTN, NTF3, NTRK3","BDKRB2, FLT3, PIK3CB, ABI1, PILRB"
GO:0062023,collagen-containing extracellular matrix,1.469930191972077,7,0.16666666666666666,2.1081382755932913e-7,7.042843289586132e-6,"COL4A1, COL4A2, COL6A2, DCN, F3, FN1, LAMA4, LAMB2, LAMC1, LTBP1, SFRP2, TGFB2, THBS4, VWF, WNT2, CDON, NPNT, LAMA1, AGRN","ANXA2, COL3A1, FGF10, TNC, LUM, SERPINE2, SFRP1"
