PTCH2	1e-13
TPH1	1e-13
ABCB11	1e-13
PLA2G2A	1e-13
APOB	1e-13
ASGR2	1e-13
KRT24	1.84755668527059e-13
SLC22A1	3.2843596465839e-13
LTB	2.04289830975291e-12
GSTM5	6.41202511164678e-12
TNFRSF14	8.46081239648569e-12
ATP5F1B	1.02489620341203e-11
HSPA9	2.72449558270429e-11
FCER2	2.87067034149061e-11
CLDN2	3.03791634316343e-11
CYP2A6	5.53145806482781e-11
LCAT	6.81082365268929e-11
RASGRP2	2.74255339413008e-10
NTRK3	3.0982333206399e-10
HSPA4	3.38025827498085e-10
HSPD1	4.41510000141059e-10
ZFP57	4.62468095873327e-10
ACTL6A	4.74744618942942e-10
TF	5.36419954626563e-10
POU2F2	5.97630753552301e-10
PCCB	9.58834057838362e-10
GMPS	9.58834057838362e-10
UTS2B	9.89485355769797e-10
LAT	1.22651016301371e-09
CS	1.26522422997033e-09
PTGDS	1.52656259183493e-09
SEMA3B	1.53111296036699e-09
MEN1	1.53276461964837e-09
CD19	1.84402590606396e-09
CD40LG	2.19250112556152e-09
CGA	2.23638783911259e-09
MLX	2.92907316594851e-09
GNG7	3.02846047427877e-09
DLAT	3.14190117390682e-09
DRD1	3.7892967194644e-09
CD79B	3.85760156053984e-09
UQCRFS1	3.85760156053984e-09
CD22	4.35642038748978e-09
PSME3	4.38195809983296e-09
SGCG	4.38195809983296e-09
TRAP1	5.9167512522475e-09
HSPA8	7.60224041784979e-09
ZNF669	7.96696191816535e-09
BIRC7	8.0696032826402e-09
TNFRSF13B	8.36986124738397e-09
PPP1R12C	8.62918429318326e-09
DCTN4	1.17862264570666e-08
RASAL3	1.31650222014431e-08
PIK3CD	1.35925916313953e-08
ZNF224	1.4835861207832e-08
MARVELD2	1.57096296291483e-08
CSNK2A2	1.59123671085134e-08
NDUFB5	1.59123671085134e-08
RNF41	1.67719273352059e-08
SLC25A5	1.8185206614518e-08
PSMD7	2.08069207163496e-08
HDC	2.12539740210747e-08
IDH3A	2.14044627969349e-08
AZIN2	2.37822839118475e-08
TOMM20	2.52244987655608e-08
TPCN2	2.54669374017961e-08
CDK4	2.78834373066192e-08
DNAH1	2.88953005426301e-08
PDE6C	3.12017884301229e-08
KCNMB3	3.12502855985248e-08
ATG16L2	3.19391679680284e-08
CARD8	3.23151174726322e-08
DPF3	3.33368150071663e-08
MARS2	3.40720196346449e-08
H3C2	3.49868170906925e-08
OPA1	3.96057409651395e-08
MYO1G	4.04811405204226e-08
HMGCR	4.09769714416471e-08
TOMM70	4.42092409079161e-08
MFN1	4.83683505144366e-08
PSMD3	4.9966840352247e-08
HDAC7	4.9966840352247e-08
RHOT1	4.9966840352247e-08
GRM8	5.0987206728678e-08
IL2RG	5.42800264542068e-08
TUBA1B	5.43262268704672e-08
CDC23	5.94060756678256e-08
TECPR1	6.2725183663378e-08
FECH	6.39293990687841e-08
H2BC13	7.13643593318149e-08
COL9A2	9.3080296232016e-08
JAK3	9.54576787444438e-08
ACLY	9.75541362558046e-08
HACD3	1.00347317409898e-07
CRYAB	1.09212428896957e-07
ACAT2	1.10533966379677e-07
TCIRG1	1.12324484595768e-07
FH	1.16326024478081e-07
