ID,Term_Description,Fold_Enrichment,occurrence,support,lowest_p,highest_p,Up_regulated,Down_regulated
GO:0000502,proteasome complex,1.9227556968733441,10,0.05,1.1036294030435102e-14,2.9368540765332267e-9,PSMA2,"HSPB1, PSMA7, PSMB2, PSMB4, PSMB5, PSMC4, PSMD2, PSMD3, PSMD4, PSMD7, PSMD11, PSME3, ADRM1"
GO:0006661,phosphatidylinositol biosynthetic process,1.6938562091503266,10,0.1,1.0687862706743561e-10,1.6662465839038642e-10,"INPP5D, PIK3C2A, PLCG2, PTEN, SYNJ1, MTMR6, FIG4, SACM1L, PIKFYVE","PI4KB, PIP5K1A, INPP5E"
GO:0007186,G protein-coupled receptor signaling pathway,1.0866247379454927,10,0.1,1.5765175093677021e-10,3.0047879193176196e-9,"ADRA2A, GRK3, C3, CD3E, CCR7, F2R, XCR1, PIK3CG, PTGER2, PTGER3, PTGFR, TSHR, CXCR4, RAPGEF2, CXCR6, RAPGEF4, AKAP13, PIK3R5, ACKR4, GHRL, P2RY12","ADRA2B, AGTR1, AKT1, DGKQ, AKR1C2, NPBWR1, FFAR2, HRH1, PTH2R, LGR5, RGS14, RASD1, NLN"
GO:0018108,peptidyl-tyrosine phosphorylation,1.735169775227164,10,0.2,2.885202760906025e-10,7.144259566077664e-10,"BLK, BTK, EPHA3, ERBB4, PTK2B, FGFR1, FGFR2, FLT3, JAK2, JAK3, PDGFRA, RELN, SYK",ERBB2
GO:0004713,protein tyrosine kinase activity,1.2444657863145256,10,0.15,8.800821556392395e-8,1.9570972601023423e-7,"BLK, BTK, ERBB4, PTK2B, FGFR1, FLT3, JAK1, JAK2, JAK3, SYK","ERBB2, CAMKK2"
GO:0050679,positive regulation of epithelial cell proliferation,1.8148459383753501,10,0.05,1.032253667611214e-7,1.640464435365393e-7,"FGF7, FGF10, FGFR2, IGF1, TCF7L2","ERBB2, HRAS, NME1, SFRP1, VEGFA"
GO:0050853,B cell receptor signaling pathway,3.2337254901960786,10,0.05,3.2128550176894294e-7,4.340787324344726e-7,"BLK, BTK, CD19, CD79A, CTLA4, NCKAP1L, MEF2C, NFATC2, PLCG2, PRKCB, PTPRC, SYK, BLNK, BANK1",
GO:0043410,positive regulation of MAPK cascade,1.5986957479621062,10,0.05,6.589548663321969e-7,1.2049573784549944e-6,"ADRA2A, F2R, FGF2, FGF10, FGFR1, FGFR2, FLT3, HGF, IGF1, IGF2, MEF2C, NTRK2, PLCG2, PTPRC, PTPRJ, WNT5A, MAP4K1, GHRL","ADRA2B, ALOX12B, HRAS, PPIA, SHC1, SOD1, THPO, VEGFA, PHB2, WNT4"
GO:0006096,glycolytic process,2.1173202614379085,10,0.05,2.554035515171921e-6,4.319217975561943e-6,,"ALDOA, ALDOB, HK2, PFKM, PGK1"
GO:0004674,protein serine/threonine kinase activity,1.1087058823529412,10,0.2,1.1226204638898296e-5,1.0891519893285795e-4,"ACVR2A, ATM, BRAF, CAMK2D, MAP3K8, MAP3K1, PRKAA1, PRKCB, STK4, SYK, HIPK3, PIM2, MAP4K1, IRAK3, TAOK3, NEK7, PIKFYVE, KSR2","AKT1, AKT2, ARAF, BMPR1B, CSNK1D, CSNK2A1, CSNK2B, IRAK1, PIM1, PLK1, MAPK13, RPS6KB2, MAPK12, SRPK1, AURKA, PKMYT1, PINK1, WNK2"
