ID,Term_Description,Fold_Enrichment,occurrence,support,lowest_p,highest_p,Up_regulated,Down_regulated
GO:0005747,mitochondrial respiratory chain complex I,1.7269367643033122,10,0.16666666666666666,4.0022496594235785e-47,2.2643420830671352e-35,"NDUFA1, NDUFA2, NDUFA3, NDUFA4, NDUFA5, NDUFA6, NDUFA7, NDUFA8, NDUFA9, NDUFA10, NDUFAB1, NDUFB1, NDUFB2, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB8, NDUFB9, NDUFB10, NDUFC1, NDUFC2, NDUFS1, NDUFS2, NDUFS3, NDUFV1, NDUFS4, NDUFS5, NDUFS6, NDUFS8, NDUFV3, NDUFA13, NDUFB11, NDUFA12, NDUFA11, NDUFS7",
GO:0032981,mitochondrial respiratory chain complex I assembly,1.7181853955652888,10,0.16666666666666666,7.157997047078226e-44,4.8016752385058265e-32,"NDUFA1, NDUFA2, NDUFA3, NDUFA5, NDUFA6, NDUFA8, NDUFA9, NDUFA10, NDUFAB1, NDUFB1, NDUFB2, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB8, NDUFB9, NDUFB10, NDUFC1, NDUFC2, NDUFS1, NDUFS2, NDUFS3, NDUFS4, NDUFS5, NDUFS8, NDUFA13, NDUFB11, NDUFA11, NDUFS7",
GO:0018108,peptidyl-tyrosine phosphorylation,1.167987554499142,10,0.3333333333333333,6.560006529648519e-21,4.303504184203102e-15,"FGFR2, FGFR4, RELN","ABL1, BLK, BTK, CSF1R, EPHB2, ERBB2, ERBB4, PTK2B, FES, FGR, FLT1, FLT3, FLT4, FYN, INSR, JAK2, JAK3, KDR, LCK, NTRK1, PDGFB, PDGFRA, PDGFRB, ZAP70"
GO:0007186,G protein-coupled receptor signaling pathway,1.0820140936974347,1,0.14285714285714285,2.4581720321595834e-20,2.4581720321595834e-20,"ADORA2B, ADRA2B, ADRA2C, CALM2, CHRM3, AKR1C2, LPAR1, F2RL1, GNAI1, GRK6, GRM1, CXCL8, P2RY1, PLCB4, PTH2R, CCL25, AKR1C3, RGS9, LPAR2, LANCL1, NLN, QRFPR","ADRA1D, ADRA1B, ADRA2A, GRK2, APLNR, APOE, AREG, ADGRB1, C3, C3AR1, C5, CALM3, CD3E, CGA, CCR5, CCR7, CCR8, CX3CR1, S1PR1, S1PR3, F2R, FPR1, FPR2, GNA12, GNAI2, CCR10, XCR1, MCHR1, GPER1, GRK5, HRH1, HTR2B, CXCR1, INSR, ITPR3, NTSR1, PDE3A, PDE4A, PIK3CB, PIK3CG, PLCB2, PTGER1, PTGER2, PTGER3, PTGFR, PTH1R, RGS3, SORT1, SCTR, CCL5, CCL21, CXCL12, TBXA2R, TSHR, VIP, VIPR1, CXCR4, LGR5, S1PR4, S1PR2, BCAR1, GABBR2, RAPGEF2, NMUR1, CXCR6, CCR9, GPR83, AKAP13, ARHGEF12, PIK3R5, ACKR4, GHRL, SUCNR1, P2RY12, PIK3R6"
GO:0007229,integrin-mediated signaling pathway,1.3006478693311434,10,0.16666666666666666,1.188082822176201e-16,6.0349974092708426e-15,"CDH17, ITGB8, NME2","ABL1, CD40LG, CD47, COL3A1, DAB2, DOCK1, PTK2B, FGR, FN1, ILK, ITGA2, ITGA5, ITGAV, ITGB1, ITGB2, ITGB3, ITGB5, ITGB7, LAMA5, THY1, ZYX, SEMA7A, ITGA10, PLPP3, NRP1, BCAR1, ITGA11, LAT, CCM2, FERMT3"
GO:0062023,collagen-containing extracellular matrix,1.4188885847248836,10,0.16666666666666666,3.2873825127345886e-16,7.39247820514084e-16,"FGFR2, VTN","COL1A1, COL3A1, COL4A1, COL4A2, COL6A1, COL6A2, COL6A3, DCN, FGF10, FN1, LAMA4, LAMB1, LAMB2, LTBP1, LUM, SERPINE1, PLAT, SFRP1, SFRP2, TGFB2, TGFB3, THBS1, THBS4, TNXB, VWF, WNT2, CDON, TNN, COL6A5, AGRN"
GO:0004713,protein tyrosine kinase activity,1.2668648077900746,10,0.3333333333333333,3.9004431838398443e-14,2.43123629303766e-10,"ALK, MET, RYK, TYRO3, WEE1, YES1, RPS6KA5","ABL1, AXL, BCR, BLK, BTK, CSF1R, EPHB2, ERBB2, ERBB3, ERBB4, PTK2B, FES, FGR, FLT3, FYN, INSR, JAK1, JAK2, JAK3, KDR, KIT, LCK, MATK, NTRK1, PDGFRB, RET, TYK2, ZAP70"
GO:0007160,cell-matrix adhesion,1.3682139924132806,10,0.16666666666666666,2.478783627200509e-13,1.2790925194567641e-11,"EMP2, ITGB8, VTN, HPSE","CD63, COL3A1, FGA, FGG, ITGA1, ITGA2, ITGA4, ITGAL, ITGAV, ITGB1, ITGB2, ITGB3, ITGB5, ITGB7, TIAM1, VCAM1, VCL, ITGA10, ITGA8, ADAM9, SORBS1, ITGA11, PARVG"
GO:0005178,integrin binding,1.4242631626973263,10,0.16666666666666666,3.1464922448024392e-12,1.0326624320302677e-10,"CDH17, DMP1, EMP2, FGF2, NRG1, HMGB1, PPIA, PTPN2, PTPRZ1, SPP1, ADAM17, VTN, F11R","ACTN4, ACTN1, CD40LG, COL3A1, COL4A3, S1PR3, FCER2, FGF1, FN1, ICAM1, ICAM2, ICAM3, IGF2, ITGA4, ITGAV, ITGAX, ITGB1, ITGB2, ITGB3, KDR, LAMA5, MYH9, PRKCA, CXCL12, SELP, SFRP2, THBS1, THBS4, THY1, TLN1, TNXB, VCAM1, VWF, PLPP3, ADAM9, S1PR2, CD226, JAM2, JAM3, FERMT3"
GO:0004950,chemokine receptor activity,1.6371791362210195,1,0.14285714285714285,4.691402651736769e-12,4.691402651736769e-12,,"CCR1, CCR3, CCR4, CCR5, CCR8, CX3CR1, XCR1, CXCR3, CXCR1, CCR9, ACKR4, CCR2"
