gene_id,module
AP001264.1,yellow
AP001266.2,pink
AP001267.3,grey
AP001269.2,turquoise
AP001269.4,cyan
AP001271.1,pink
AP001271.2,grey
AP001273.1,skyblue3
AP001282.2,grey
AP001318.2,skyblue3
AP001324.1,salmon
AP001324.3,turquoise
AP001330.4,grey
AP001347.1,grey
AP001347.2,grey
AP001350.1,pink
AP001350.2,grey
AP001360.1,turquoise
AP001363.1,pink
AP001363.2,red
AP001372.1,grey
AP001372.2,skyblue1
AP001372.4,pink
AP001407.1,turquoise
AP001412.1,yellow
AP001429.1,pink
AP001432.1,purple
AP001434.1,greenyellow
AP001437.2,grey
AP001439.1,turquoise
AP001442.1,grey
AP001453.2,red
AP001453.3,yellow
AP001462.1,cyan
AP001469.1,pink
AP001469.2,pink
AP001469.3,black
AP001471.1,lightyellow
AP001476.1,grey
AP001496.1,grey
AP001505.1,tan
AP001527.2,black
AP001528.1,magenta
AP001528.2,magenta
AP001533.1,green
AP001542.1,greenyellow
AP001542.3,turquoise
AP001547.1,blue
AP001574.1,blue
AP001596.1,grey
AP001605.1,magenta
AP001610.2,darkorange
AP001625.2,pink
AP001626.1,grey
AP001628.1,yellow
AP001631.2,grey
AP001636.1,grey
AP001636.2,grey
AP001636.3,grey
AP001767.2,yellow
AP001767.3,pink
AP001783.1,blue
AP001793.1,pink
AP001830.1,turquoise
AP001880.2,grey
AP001885.1,grey
AP001885.2,yellow
AP001885.3,pink
AP001893.1,pink
AP001922.5,grey
AP001922.6,grey
AP001931.1,pink
AP001931.2,pink
AP001977.1,grey
AP001981.2,grey
AP001992.1,yellow
AP001992.2,grey
AP001994.1,turquoise
AP001994.2,grey
AP001999.3,grey
AP002001.1,darkolivegreen
AP002001.2,darkolivegreen
AP002008.3,midnightblue
AP002026.1,turquoise
AP002336.1,grey
AP002336.2,grey
AP002340.1,pink
AP002358.1,grey
AP002358.2,darkolivegreen
AP002360.1,cyan
AP002364.1,grey
AP002381.1,salmon
AP002381.2,cyan
AP002383.3,grey
AP002387.1,cyan
AP002414.2,greenyellow
AP002414.4,red
AP002449.1,grey
AP002478.1,turquoise
AP002490.1,yellow
AP002495.1,grey
AP002748.4,cyan
AP002754.1,grey
AP002761.1,grey
AP002761.3,green
AP002784.1,skyblue3
AP002800.1,turquoise
AP002807.1,yellow
AP002812.1,skyblue1
AP002812.2,skyblue1
AP002812.3,skyblue1
AP002812.5,skyblue1
AP002813.1,grey
AP002840.1,royalblue
AP002840.2,green
AP002847.1,tan
AP002851.1,grey
AP002852.1,turquoise
AP002907.1,pink
AP002954.1,brown
AP002957.1,grey
AP002981.1,grey
AP002982.2,darkturquoise
AP002985.1,skyblue1
AP002989.1,greenyellow
AP002990.1,black
AP002992.1,cyan
AP003025.1,grey
AP003025.2,grey
AP003031.1,turquoise
AP003032.1,turquoise
AP003059.1,lightgreen
AP003059.2,grey
AP003065.1,yellow
AP003068.1,grey
AP003068.2,cyan
AP003068.4,grey
AP003071.1,grey
AP003071.2,turquoise
AP003071.4,magenta
AP003071.5,grey
AP003072.2,grey
AP003080.1,green
AP003084.1,black
AP003086.1,skyblue1
AP003100.1,turquoise
AP003100.2,turquoise
AP003108.1,grey
AP003108.2,yellow
AP003108.5,pink
AP003110.1,grey
AP003119.1,grey
AP003119.2,grey
AP003119.3,grey
AP003120.1,turquoise
AP003170.1,pink
AP003171.1,grey
AP003306.1,magenta
AP003307.1,cyan
AP003327.2,darkolivegreen
AP003351.1,grey
AP003352.1,yellow
AP003354.1,pink
AP003355.2,magenta
AP003390.1,grey
AP003392.1,pink
AP003392.2,pink
AP003392.4,skyblue3
AP003393.1,grey
AP003419.2,pink
AP003419.3,blue
AP003465.1,darkturquoise
AP003469.1,steelblue
AP003469.2,steelblue
AP003469.3,steelblue
AP003472.1,blue
AP003498.2,blue
AP003500.1,turquoise
AP003548.1,magenta
AP003555.1,greenyellow
AP003555.2,magenta
AP003557.1,brown
AP003559.1,pink
AP003717.1,grey
AP003717.4,grey
AP003721.1,floralwhite
AP003721.2,turquoise
AP003721.3,grey
AP003721.4,darkgreen
AP003733.1,grey
AP003733.3,black
AP003774.2,brown
AP003778.1,grey
AP003783.1,grey
AP003900.1,midnightblue
AP003969.2,grey
AP004371.1,pink
AP004609.1,grey
AP004609.3,cyan
AP004782.1,grey
AP005018.2,grey
AP005119.2,midnightblue
AP005120.1,lightgreen
AP005121.1,antiquewhite4
AP005131.1,pink
AP005131.2,grey
AP005131.3,grey
AP005131.4,pink
AP005131.5,grey
AP005136.3,grey
AP005136.4,yellow
AP005205.3,turquoise
AP005209.1,turquoise
AP005212.2,antiquewhite4
AP005212.4,antiquewhite4
AP005230.1,grey
AP005233.2,turquoise
AP005242.2,red
AP005242.4,grey
AP005262.1,midnightblue
AP005264.1,magenta
AP005264.2,grey
AP005264.4,grey
AP005264.6,magenta
AP005328.1,midnightblue
AP005329.2,grey
AP005432.1,yellow
AP005432.2,grey
AP005435.1,lightcyan
AP005482.2,grey
AP005717.1,grey
AP005717.2,green
AP005899.1,pink
AP005900.1,grey
AP005901.5,grey
AP006222.1,grey
AP006222.2,grey
AP006261.1,antiquewhite4
AP006545.1,lightsteelblue
AP006545.2,lightsteelblue
AP006545.3,lightsteelblue
AP006565.1,antiquewhite4
AP006621.1,yellow
AP006621.2,yellow
AP006621.3,yellow
AP006621.4,yellow
AP006621.5,grey
AP006621.6,violet
AP006623.1,yellow
AP007216.2,magenta
AP1AR,black
AP1B1,skyblue
AP1G1,darkgreen
AP1G2,coral1
AP1M2,brown
AP1S1,red
AP1S2,red
AP1S3,grey
AP2A1,red
AP2B1,lightcyan
AP2B1P1,lightcyan
AP2M1,green
AP2S1,lavenderblush3
AP3B1,black
AP3B2,royalblue
AP3D1,red
AP3M1,orangered3
AP3M2,grey
AP3S1,grey
AP3S2,blue
AP4B1-AS1,pink
AP4E1,black
AP4M1,red
AP4S1,darkmagenta
AP5B1,turquoise
AP5M1,darkmagenta
AP5S1,coral2
AP5Z1,red
APAF1,black
APBA1,turquoise
APBA2,blue
APBA3,red
APBB1,yellow
APBB1IP,brown
APBB2,blue
APBB3,yellow
APC,black
APC2,grey
APCDD1,turquoise
APCDD1L,turquoise
APCDD1L-DT,turquoise
APEH,turquoise
APELA,greenyellow
APEX1,coral1
APEX2,purple
APH1A,lightgreen
APH1B,green
APIP,grey
APLF,turquoise
APLN,grey
APLNR,magenta
APLP1,royalblue
APLP2,grey
APMAP,coral2
APOA1,grey
APOA1-AS,pink
APOA2,lightgreen
APOA5,grey
APOB,darkgrey
APOBEC1,grey
APOBEC2,lightsteelblue1
APOBEC3A,darkorange
APOBEC3AP1,darkolivegreen
APOBEC3B,green
APOBEC3C,brown
APOBEC3D,brown
APOBEC3F,brown
APOBEC3G,brown
APOBEC3H,brown
APOBEC4,white
APOBR,red
APOC1,brown
APOC1P1,brown
APOC3,grey
APOD,grey
APOE,mediumpurple3
APOF,green
APOH,grey
APOL1,darkorange
APOL2,darkorange
APOL3,brown
APOL4,brown
APOL5,magenta
APOL6,darkorange
APOLD1,magenta
APOM,darkturquoise
APOO,green
APOOL,black
APP,turquoise
APPBP2,paleturquoise
APPL1,honeydew1
APPL2,blue
APRT,darkgreen
APTR,yellow
APTX,grey
AQP1,magenta
AQP10,magenta
AQP11,skyblue1
AQP2,turquoise
AQP3,grey
AQP4,lightcyan
AQP4-AS1,green
AQP5,turquoise
AQP6,grey
AQP7,darkgrey
AQP7P1,darkgrey
AQP7P2,darkgrey
AQP8,yellow
AQP9,yellow4
AQR,black
AR,blue
ARAP1,red
ARAP1-AS2,pink
ARAP2,brown
ARAP3,magenta
ARC,magenta
ARCN1,skyblue3
AREG,grey
ARF1,lightgreen
ARF3,black
ARF4,yellow
ARF4-AS1,cyan
ARF4P2,grey
ARF5,red
ARF6,coral1
ARFGAP1,red
ARFGAP3,blue
ARFGEF1,darkturquoise
ARFGEF2,black
ARFGEF3,black
ARFIP1,black
ARFIP2,blue
ARFRP1,red
ARG1,darkslateblue
ARG2,turquoise
ARGFXP2,pink
ARGLU1,brown4
ARHGAP1,blue
ARHGAP10,grey
ARHGAP11A,green
ARHGAP11B,green
ARHGAP12,black
ARHGAP15,brown
ARHGAP15-AS1,grey
ARHGAP16P,grey
ARHGAP18,purple
ARHGAP19,grey
ARHGAP19-SLIT1,grey
ARHGAP20,magenta
ARHGAP21,blue
ARHGAP22,blue
ARHGAP23,magenta
ARHGAP24,magenta
ARHGAP25,brown
ARHGAP26,brown
ARHGAP26-AS1,grey
ARHGAP27,turquoise
ARHGAP27P1-BPTFP1-KPNA2P3,yellow
ARHGAP27P2,grey
ARHGAP28,greenyellow
ARHGAP29,grey
ARHGAP29-AS1,turquoise
ARHGAP30,brown
ARHGAP31,brown
ARHGAP31-AS1,turquoise
ARHGAP32,black
ARHGAP33,yellow
ARHGAP35,lightcyan
ARHGAP36,magenta
ARHGAP39,saddlebrown
ARHGAP4,mediumpurple3
ARHGAP40,magenta
ARHGAP42,magenta
ARHGAP42-AS1,grey
ARHGAP42P2,blue
ARHGAP44,grey
ARHGAP45,red
ARHGAP5,purple
ARHGAP5-AS1,cyan
ARHGAP6,magenta
ARHGAP8,pink
ARHGAP9,brown
ARHGDIA,sienna3
ARHGDIB,grey
ARHGDIG,grey
ARHGEF1,red
ARHGEF10,pink
ARHGEF10L,red
ARHGEF11,orange
ARHGEF12,black
ARHGEF15,magenta
ARHGEF16,red
ARHGEF17,green
ARHGEF18,red
ARHGEF19,red
ARHGEF2,lightgreen
ARHGEF2-AS1,pink
ARHGEF25,grey
ARHGEF26,grey
ARHGEF26-AS1,turquoise
ARHGEF28,grey
ARHGEF3,black
ARHGEF33,grey
ARHGEF34P,black
ARHGEF35,grey
ARHGEF35-AS1,grey
ARHGEF37,grey
ARHGEF38,green
ARHGEF38-IT1,green
ARHGEF39,green
ARHGEF4,blue
ARHGEF40,greenyellow
ARHGEF5,red
ARHGEF6,grey
ARHGEF7,brown4
ARHGEF9,turquoise
ARID1A,black
ARID1B,darkred
ARID2,black
ARID3A,turquoise
ARID3B,grey
ARID3C,black
ARID4A,darkmagenta
ARID4B,orange
ARID5A,red
ARID5B,magenta
ARIH1,purple
ARIH2OS,purple
ARL1,black
ARL10,greenyellow
ARL11,grey
ARL13A,pink
ARL13B,purple
ARL14,turquoise
ARL14EP,grey
ARL15,magenta
ARL16,sienna3
ARL17A,pink
ARL17B,grey
ARL2,black
ARL2BP,red
ARL2BPP4,grey
ARL3,blue
ARL4A,grey
ARL4AP2,grey
ARL4AP4,pink
ARL4AP5,turquoise
ARL4C,turquoise
ARL4D,purple
ARL5A,red
ARL5B,green
ARL5C,grey
ARL6,black
ARL6IP1,grey
ARL6IP4,yellow
ARL6IP5,honeydew1
ARL6IP6,green
ARL8A,lightgreen
ARL8B,black
ARL9,turquoise
ARMC1,darkturquoise
ARMC10,grey
ARMC12,yellow
ARMC2,darkred
ARMC3,blue
ARMC4,white
ARMC4P1,grey
ARMC5,red
ARMC6,red
ARMC7,sienna3
ARMC9,blue
ARMCX1,green
ARMCX2,grey
ARMCX3,black
ARMCX4,green
ARMCX5,grey
ARMCX5-GPRASP2,grey
ARMCX6,grey
ARMCX7P,grey
ARMH1,purple
ARMH4,greenyellow
ARMT1,turquoise
ARNILA,turquoise
ARNT2,green
ARNTL,black
ARNTL2,blue
ARPC1A,red
ARPC1B,blue
ARPC3,grey
ARPC3P1,grey
ARPC3P3,salmon
ARPC4,black
ARPC5,blue
ARPC5L,pink
ARPIN,grey
ARPP19,black
ARPP21,grey
ARR3,green
ARRB1,green
ARRB2,brown
ARRDC1,red
ARRDC1-AS1,red
ARRDC2,red
ARRDC3,grey
ARRDC3-AS1,green
ARRDC4,grey
ARRDC5,brown
ARSA,red
ARSB,brown
ARSD,blue
ARSF,turquoise
ARSG,blue
ARSH,grey
ARSI,lightyellow
ARSJ,greenyellow
ARSK,grey
ARSL,lightyellow
ART1,grey
ART3,blue
ART4,magenta
ART5,lightyellow
ARTN,purple
ARV1,orange
ARVCF,red
ARX,grey
ASAH1,tan
ASAH2,red
ASAH2B,grey
ASAP1,blue
ASAP1-IT2,grey
ASAP2,purple
ASAP3,grey
ASB1,grey
ASB10,lightsteelblue1
ASB11,lightsteelblue1
ASB12,turquoise
ASB13,blue
ASB14,green
ASB15,blue
ASB16,blue
ASB16-AS1,brown
ASB2,brown
ASB4,grey
ASB5,lightsteelblue1
ASB7,red
ASB8,black
ASB9,grey
ASB9P1,grey
ASCC1,orangered3
ASCC2,skyblue
ASCC3,darkred
ASCL1,grey
ASCL2,black
ASCL4,grey
ASCL5,grey
ASF1A,darkred
ASF1B,green
ASGR1,black
ASGR2,brown
ASH1L,violet
ASH1L-AS1,lightgreen
ASH2L,lightsteelblue
ASIC1,grey
ASIC2,grey
ASIC3,yellow
ASIC4,black
ASIC5,grey
ASIP,black
ASL,red
ASLP1,pink
ASMT,orange
ASMTL,blue
ASMTL-AS1,yellow
ASNS,plum1
ASNSP1,blue
ASNSP3,pink
ASPA,magenta
ASPDH,yellow
ASPG,grey
ASPH,grey
ASPHD1,royalblue
ASPHD2,brown
ASPM,green
ASPN,greenyellow
ASPRV1,darkslateblue
ASPSCR1,sienna3
ASRGL1,grey
ASS1,blue
ASS1P1,brown
ASS1P11,grey
ASS1P13,grey
ASTL,blue
ASTN1,turquoise
ASTN2,blue
ASXL2,purple
ASXL3,magenta
ASZ1,grey
ATAD1,black
ATAD2,green
ATAD2B,purple
ATAD3A,red
ATAD3B,tan
ATAD3C,yellow
ATAD5,green
ATAT1,tan
ATCAY,royalblue
ATE1,black
ATE1-AS1,grey
ATF3,mediumorchid
ATF4,skyblue
ATF4P4,black
ATF5,red
ATF6,violet
ATF6B,tan
ATF7-NPFF,yellow
ATF7IP,red
ATF7IP2,grey
ATG10,grey
ATG101,red
ATG14,darkmagenta
ATG16L1,blue
ATG16L2,yellow
ATG2A,navajowhite2
ATG2B,darkmagenta
ATG4A,grey
ATG4B,red
ATG4C,red
ATG4D,red
ATG5,darkred
ATG9A,purple
ATG9B,magenta
ATIC,grey
ATL1,grey
ATL2,turquoise
ATL3,red
ATM,purple
ATMIN,darkgreen
ATN1,mediumpurple2
ATOH7,turquoise
ATOH8,magenta
ATOX1,purple
ATP10A,greenyellow
ATP10B,turquoise
ATP10D,purple
ATP11A,turquoise
ATP11B,turquoise
ATP11C,blue
ATP12A,turquoise
ATP13A1,red
ATP13A2,grey
ATP13A3,palevioletred3
ATP13A4,grey
ATP13A5,turquoise
ATP13A5-AS1,turquoise
ATP1A1,purple
ATP1A1-AS1,green
ATP1A2,magenta
ATP1A3,royalblue
ATP1A4,blue
ATP1B1,grey
ATP1B2,magenta
ATP1B3,blue
ATP1B3-AS1,pink
ATP1B4,lightsteelblue1
ATP23,grey
ATP2A1,yellow
ATP2A1-AS1,cyan
ATP2A2,purple
ATP2A3,tan
ATP2B1,black
ATP2B1-AS1,green
ATP2B2,turquoise
ATP2B3,blue
ATP2B4,violet
ATP2C1,palevioletred3
ATP2C2,grey
ATP2C2-AS1,yellow
ATP4A,turquoise
ATP4B,turquoise
ATP5F1A,skyblue2
ATP5F1B,magenta
ATP5F1C,green
ATP5F1CP1,salmon
ATP5F1D,red
ATP5F1E,purple
ATP5F1EP2,lightcyan
ATP5IF1,saddlebrown
ATP5MC1,black
ATP5MC1P1,grey
ATP5MC1P4,green
ATP5MC1P6,turquoise
ATP5MC2,purple
ATP5MC2P2,grey
ATP5MC2P4,salmon
ATP5MC3,green
ATP5MD,green
ATP5ME,purple
ATP5MF,red
ATP5MF-PTCD1,turquoise
ATP5MFP2,lightcyan
ATP5MG,skyblue3
ATP5MGP1,grey
ATP5MPL,purple
ATP5PBP3,grey
ATP5PD,sienna3
ATP5PDP4,grey
ATP5PF,purple
ATP5PO,purple
ATP6AP1,turquoise
ATP6AP1L,blue
ATP6AP2,black
ATP6V0A1,grey
ATP6V0A2,purple
ATP6V0A4,blue
ATP6V0B,tan
ATP6V0C,yellow
ATP6V0D1,darkgreen
ATP6V0D2,greenyellow
ATP6V0E1,grey
ATP6V0E2,blue
ATP6V0E2-AS1,red
ATP6V1A,palevioletred3
ATP6V1B1,grey
ATP6V1B1-AS1,grey
ATP6V1B2,brown
ATP6V1C1,darkturquoise
ATP6V1C2,blue
ATP6V1D,darkmagenta
ATP6V1E1,grey
ATP6V1E2,turquoise
ATP6V1F,black
ATP6V1FNB,yellow
ATP6V1G1,turquoise
ATP6V1G1P2,grey
ATP6V1G2,blue
ATP6V1H,darkturquoise
ATP7A,black
ATP7B,blue
ATP8A1,purple
ATP8A2,grey
ATP8B1,blue
ATP8B2,greenyellow
ATP8B3,green
ATP8B4,brown
ATP8B5P,grey
ATP9A,floralwhite
ATP9B,tan
ATPAF1,grey
ATPAF2,blue
ATPSCKMT,black
ATR,palevioletred3
ATRIP,green
ATRN,coral2
ATRNL1,blue
ATRX,black
ATXN1,black
ATXN1-AS1,green
ATXN10,darkturquoise
ATXN1L,purple
ATXN7,honeydew1
ATXN7L1,turquoise
ATXN7L2,black
ATXN7L3B,black
ATXN8OS,grey
AUH,blue
AUNIP,green
AUP1,black
AURKA,green
AURKAIP1,red
AURKB,green
AURKC,red
AUTS2,grey
AUXG01000058.1,yellow
AVEN,blue
AVIL,grey
AVL9,black
AVPI1,mediumpurple3
AVPR1A,magenta
AVPR1B,turquoise
AVPR2,magenta
AWAT1,grey
AWAT2,darkolivegreen
AXDND1,grey
AXIN1,red
AXIN2,blue
AXL,greenyellow
AZGP1,blue
AZGP1P1,blue
AZGP1P2,blue
AZI2,red
AZIN1,darkturquoise
AZIN2,yellow
AZU1,blue
B2M,darkorange
B3GALNT1,black
B3GALNT2,orange
B3GALT1,magenta
B3GALT1-AS1,black
B3GALT2,brown
B3GALT4,red
B3GALT5,grey
B3GALT5-AS1,grey
B3GALT6,red
B3GAT1,turquoise
B3GAT1-DT,darkolivegreen
B3GAT2,darkred
B3GAT3,red
B3GLCT,orangered4
B3GNT10,black
B3GNT2,red
B3GNT3,turquoise
B3GNT4,blue
B3GNT5,turquoise
B3GNT6,grey
B3GNT7,turquoise
B3GNT8,blue
B3GNT9,lightyellow
B3GNTL1,sienna3
B4GALNT1,blue
B4GALNT2,grey
B4GALNT3,grey
B4GALNT4,red
B4GALT1,grey
B4GALT1-AS1,turquoise
B4GALT2,tan
B4GALT3,lightgreen
B4GALT4,palevioletred3
B4GALT5,blue
B4GALT6,purple
B4GALT7,red
B4GAT1,blue
B9D1,red
B9D2,red
BAALC,grey
BAALC-AS1,darkturquoise
BAALC-AS2,grey
BAAT,grey
BABAM1,red
BACE1,purple
BACE1-AS,skyblue3
BACE2,turquoise
BACH1,brown
BACH1-AS1,grey
BACH1-IT1,turquoise
BACH1-IT2,black
BACH2,brown
BAD,red
BAG1,blue
BAG2,turquoise
BAG3,blue
BAG4,lightsteelblue
BAG5,darkmagenta
BAGE2,midnightblue
BAHCC1,grey
BAHD1,grey
BAIAP2,red
BAIAP2-DT,blue
BAIAP2L1,green
BAIAP2L2,black
BAIAP3,blue
BAK1,blue
BAK1P2,blue
BAMBI,grey
BANCR,tan
BANF1,navajowhite2
BANF1P2,turquoise
BANF1P3,salmon
BANF2,grey
BANK1,brown
BANP,darkgreen
BARD1,green
BARX1,blue
BARX1-DT,blue
BARX2,turquoise
BASP1,grey
BASP1-AS1,grey
BATF,blue
BATF2,darkorange
BATF3,blue
BAX,lavenderblush3
BAZ1A,red
BAZ1B,purple
BAZ2A,lightcyan
BAZ2B,tan
BBC3,red
BBIP1,lightgreen
BBIP1P1,purple
BBOF1,blue
BBOX1,turquoise
BBOX1-AS1,grey
BBS1,yellow
BBS10,black
BBS12,black
BBS2,tan
BBS4,blue
BBS5,blue
BBS7,red
BBS9,black
BBX,purple
BCAM,blue
BCAN,grey
BCAP29,grey
BCAP31,red
BCAP31P1,grey
BCAR1,red
BCAR3,blue
BCAR3-AS1,grey
BCAR4,grey
BCAS1,blue
BCAS2,lightpink4
BCAS2P1,turquoise
BCAS2P2,brown
BCAS3,paleturquoise
BCAS4,turquoise
BCAT1,brown
BCAT2,red
BCCIP,grey
BCDIN3D,turquoise
BCDIN3D-AS1,grey
BCHE,grey
BCKDHB,darkred
BCKDK,brown
BCL11A,turquoise
BCL11B,brown
BCL2,blue
BCL2A1,brown
BCL2L1,turquoise
BCL2L1-AS1,grey
BCL2L10,turquoise
BCL2L11,turquoise
BCL2L12,tan
BCL2L13,grey
BCL2L14,brown
BCL2L15,grey
BCL2L2,coral1
BCL3,red
BCL6,grey
BCL6B,magenta
BCL7A,grey
BCL7C,red
BCL9,violet
BCL9L,grey
BCL9P1,grey
BCLAF3,black
BCO1,turquoise
BCO2,grey
BCOR,violet
BCORL1,grey
BCR,skyblue
BCRP1,grey
BCRP2,grey
BCRP3,grey
BCRP8,grey
BCS1L,red
BCYRN1,grey
BDH1,greenyellow
BDH2,grey
BDKRB1,grey
BDKRB2,greenyellow
BDNF,grey
BDNF-AS,green
BDP1,black
BEAN1,greenyellow
BEAN1-AS1,green
BECN1,lightcyan
BECN2,blue
BEGAIN,darkturquoise
BEND3,green
BEND3P1,grey
BEND3P3,purple
BEND4,brown
BEND5,green
BEND6,greenyellow
BEND7,grey
BEST1,grey
BEST2,darkslateblue
BEST3,grey
BEST4,black
BET1,grey
BET1-AS1,pink
BET1L,blue
BEX1,grey
BEX2,grey
BEX3,grey
BEX4,green
BEX5,grey
BFSP1,grey
BFSP2,grey
BFSP2-AS1,blue
BGLAP,yellow
BGN,greenyellow
BHLHA15,grey
BHLHE22,brown
BHLHE40,turquoise
BHLHE40-AS1,grey
BHLHE41,greenyellow
BHMG1,grey
BHMT,turquoise
BHMT2,magenta
BICC1,greenyellow
BICD1,greenyellow
BICD2,turquoise
BICDL1,turquoise
BICDL2,red
BICRA,red
BICRAL,purple
BID,tan
BIK,blue
BIN1,mediumpurple3
BIN2,brown
BIN2P1,brown
BIN3,bisque4
BIRC2,blue
BIRC3,brown
BIRC5,green
BIRC6,purple
BIRC6-AS2,pink
BIRC7,brown
BISPR,darkorange
BIVM,brown4
BLACAT1,turquoise
BLCAP,grey
BLK,brown
BLM,green
BLMH,grey
BLNK,green
BLOC1S1,purple
BLOC1S2,grey
BLOC1S3,lavenderblush3
BLOC1S4,grey
BLOC1S5,grey
BLOC1S6,black
BLVRA,turquoise
BLVRB,turquoise
BLZF1,violet
BMERB1,blue
BMF,grey
BMI1,grey
BMP1,lightyellow
BMP2,brown
BMP2K,purple
BMP3,grey
BMP4,green
BMP5,magenta
BMP6,grey60
BMP7,grey
BMP8A,greenyellow
BMP8B,greenyellow
BMPER,magenta
BMPR1A,red
BMPR1AP1,purple
BMPR1AP2,grey
BMPR1B,grey
BMPR1B-DT,grey
BMPR2,plum2
BMS1,green
BMS1P1,pink
BMS1P10,darkgrey
BMS1P2,grey
BMS1P22,midnightblue
BMS1P4,pink
BMS1P7,grey
BMS1P8,midnightblue
BMT2,red
BMX,magenta
BNC1,turquoise
BNC2,greenyellow
BNC2-AS1,lightyellow
BNIP1,purple
BNIP2,brown
BNIP3,grey
BNIP3L,black
BNIP3P1,grey
BNIP3P10,grey
BNIP3P11,grey
BNIP3P15,grey
BNIP3P16,grey
BNIP3P17,grey
BNIP3P18,darkolivegreen
BNIP3P26,pink
BNIP3P27,yellow
BNIP3P28,grey
BNIP3P30,grey
BNIP3P32,grey
BNIP3P33,grey
BNIP3P39,grey
BNIP5,grey
BNIPL,blue
BOC,brown
BOD1,darkgreen
BOD1L1,black
BOK,red
BOK-AS1,grey
BOLA1,lightgreen
BOLA2B,purple
BOLA2P3,purple
BOLA3,green
BOLA3-AS1,grey
BOLA3P2,grey
BOLL,grey
BOP1,saddlebrown
BORA,green
BORCS5,mediumpurple2
BORCS6,red
BORCS7,blue
BORCS8,purple
BPGM,grey
BPHL,red
BPI,turquoise
BPIFA1,grey
BPIFA2,grey
BPIFA4P,grey
BPIFB1,blue
BPIFB2,grey
BPIFB4,grey
BPIFB6,antiquewhite4
BPIFB9P,yellow
BPIFC,darkslateblue
BPNT1,orange
BPNT2,darkturquoise
BPTF,paleturquoise
BRAF,lightcoral
BRAT1,red
BRCA1,lightcyan
BRCA1P1,pink
BRCA2,green
BRCC3,black
BRCC3P1,purple
BRD1,skyblue
BRD3,lightcyan
BRD3OS,grey
BRD7,darkgreen
BRD7P2,grey
BRD8,blue
BRD9,red
BRDT,turquoise
BRF1,red
BRF2,lightsteelblue
BRI3,tan
BRI3BP,black
BRI3BPP1,green
BRICD5,yellow
BRINP1,magenta
BRINP2,grey
BRINP3,grey
BRIP1,green
BRIX1,green
BRMS1,navajowhite2
BRMS1L,darkred
BROX,orange
BRPF3,black
BRS3,grey
BRSK1,grey
BRSK2,royalblue
BRWD1,black
BRWD1-AS1,lightcyan
BRWD1-AS2,cyan
BRWD3,black
BSCL2,grey
BSG,red
BSN,royalblue
BSN-DT,royalblue
BSND,tan
BSPRY,grey
BST1,brown
BST2,darkorange
BTAF1,purple
BTBD1,purple
BTBD11,grey
BTBD16,lightcyan
BTBD17,grey
BTBD18,pink
BTBD19,greenyellow
BTBD2,red
BTBD3,turquoise
BTBD6,red
BTBD6P1,brown
BTBD7,darkmagenta
BTBD7P1,grey
BTBD8,black
BTBD9,lightcyan
BTC,grey
BTD,green
BTF3,grey
BTF3L4,green
BTF3L4P2,green
BTF3P4,salmon
BTF3P5,salmon
BTG1,grey
BTG1P1,brown
BTG2,blue
BTG3,blue
BTG3-AS1,turquoise
BTG4,grey
BTK,brown
BTLA,brown
BTN1A1,brown
BTN2A2,brown
BTN2A3P,brown
BTN3A1,brown
BTN3A2,brown
BTN3A3,brown
BTNL10,grey
BTNL2,grey
BTNL3,grey
BTNL8,brown
BTNL9,darkgrey
BTRC,black
BUB1,green
BUB1B,green
BUB3,turquoise
BUD13P1,turquoise
BUD23,red
BUD31,red
BVES,greenyellow
BVES-AS1,turquoise
BX005266.2,grey
BX088651.4,grey
BX119904.1,midnightblue
BX119927.1,turquoise
BX248409.1,salmon
BX255923.1,turquoise
BX255923.2,brown
BX255925.1,purple
BX255925.3,blue
BX255925.4,yellow
BX276092.5,grey
BX276092.7,midnightblue
BX276092.9,midnightblue
BX284613.2,brown
BX284668.2,grey
BX284668.5,purple
BX284668.6,cyan
BX293535.1,grey
BX322234.1,lightyellow
BX322562.1,black
BX322635.1,purple
BX322639.1,darkred
BX322650.1,yellow
BX323043.1,greenyellow
BX323046.2,orange
BX324167.1,turquoise
BX324167.2,turquoise
BX470102.1,turquoise
BX470102.2,grey
BX537318.1,skyblue
BX537318.2,yellow
BX539320.1,red
BX547991.1,grey
BX571818.1,brown
BX640514.2,grey
BX649601.1,grey
BX649632.1,yellow
BX664718.2,grey
BX679664.1,salmon
BX679664.3,lightcyan
BX842242.1,magenta
BX842568.2,turquoise
BX842570.1,grey
BX890604.1,grey
BYSL,tan
BZW1,black
BZW1-AS1,grey
BZW1P2,black
BZW2,green
C10orf105,brown
C10orf143,green
C10orf55,lightyellow
C10orf67,grey
C10orf71,lightsteelblue1
C10orf82,blue
C10orf88B,green
C10orf90,turquoise
C10orf99,turquoise
C11orf1,skyblue3
C11orf16,white
C11orf21,brown
C11orf24,black
C11orf42,pink
C11orf45,blue
C11orf49,blue
C11orf52,grey
C11orf53,greenyellow
C11orf54,skyblue3
C11orf65,skyblue3
C11orf68,navajowhite2
C11orf71,cyan
C11orf72,turquoise
C11orf80,grey
C11orf86,blue
C11orf87,greenyellow
C11orf91,turquoise
C11orf94,grey
C11orf95,turquoise
C11orf96,mediumorchid
C11orf97,white
C12orf29,red
C12orf4,blue
C12orf40,midnightblue
C12orf42,grey
C12orf45,green
C12orf54,turquoise
C12orf56,midnightblue
C12orf57,purple
