ID,Term_Description,Fold_Enrichment,occurrence,support,lowest_p,highest_p,Up_regulated,Down_regulated
GO:0005747,mitochondrial respiratory chain complex I,1.3599916036943744,10,0.06458333333333333,1.8831113587971385e-21,5.508552017023684e-18,NDUFA11,"NDUFA1, NDUFA4, NDUFA6, NDUFA8, NDUFAB1, NDUFB2, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB9, NDUFB10, NDUFC2, NDUFS1, NDUFS4, NDUFV3, NDUFA12"
GO:0032981,mitochondrial respiratory chain complex I assembly,1.3599916036943744,10,0.06458333333333333,1.2266744942868087e-17,3.45870271350581e-14,NDUFA11,"NDUFA1, NDUFA6, NDUFA8, NDUFAB1, NDUFB2, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB9, NDUFB10, NDUFC2, NDUFS1, NDUFS4"
GO:0042613,MHC class II protein complex,2.5107537298973064,10,0.06458333333333333,8.250606296949338e-15,0.00532816643712269,"CD74, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB5",
GO:0018108,peptidyl-tyrosine phosphorylation,1.3268210767749995,10,0.212406015037594,6.021582489004637e-14,6.776636821696888e-8,"BLK, BTK, EPHB2, PTK2B, FGR, FLT3, FLT4, FYN, JAK2, JAK3, LCK, NTRK1, PDGFB, PDGFRA, PDGFRB, PTPN6, ZAP70","EPHA1, FGFR4, LYN"
GO:0007186,G protein-coupled receptor signaling pathway,0.9237678817546694,10,0.11145510835913312,9.569826608311075e-14,1.3716028080348304e-8,"ADRA1B, ADRA2A, GRK2, APOE, C3, CD3E, CCR5, CCR7, F2R, GNAI2, MCHR1, GPER1, GRK5, CXCL9, PIK3CG, PLCB2, PTGER2, PTGER3, PTH1R, PTPN6, RGS3, SCTR, CCL5, CCL21, TBXA2R, TSHR, VIP, S1PR4, S1PR2, CXCR6, CCR9, PIK3R5, PIK3R6","ADRA2B, ADRA2C, AGTR1, AREG, CALM2, CGA, CHRM3, AKR1C2, LPAR1, HRH1, CXCL8, OPRD1, P2RY1, AKR1C3, RGS9, LANCL1, NMU, GPR83, RAPGEF4, NLN, QRFPR"
GO:0004713,protein tyrosine kinase activity,1.221216950256173,10,0.19375,2.1558429234481057e-12,1.710827861119225e-8,"AXL, BLK, BTK, EPHB2, PTK2B, FGR, FLT3, FYN, JAK1, JAK2, JAK3, LCK, NTRK1, PDGFRB, TYK2, ZAP70","EPHA7, LYN, MET, RYK, TYRO3, YES1"
GO:0006661,phosphatidylinositol biosynthetic process,1.2088814255061104,10,0.12916666666666665,2.173219478402835e-11,2.9861140139427543e-5,"INPP5D, INPPL1, PLCG2, PTEN, INPP5F, PIP5K1C, INPP5E, SLC27A1","CDS1, IMPA1, OCRL, PIP5K1A, MTMR2, MTMR6, MTMR7, SACM1L"
GO:0030020,extracellular matrix structural constituent conferring tensile strength,2.719983207388749,10,0.06458333333333333,2.418643241833073e-11,5.976462411196494e-6,"COL1A1, COL4A1, COL4A2, COL6A1, COL6A2, COL6A3, COL6A5",
GO:0007259,cell surface receptor signaling pathway via JAK-STAT,1.4836272040302267,10,0.12916666666666665,3.7162657171724026e-11,1.169962170385631e-5,"CSF2, CSF2RA, CSF2RB, IFNAR2, IFNG, JAK1, JAK2, STAT2, TYK2, CLCF1, CCR2",SOCS6
GO:0004715,non-membrane spanning protein tyrosine kinase activity,1.6837991283835112,10,0.12916666666666665,4.384693086183752e-11,5.093432854040878e-9,"BLK, BTK, PTK2B, FGR, FYN, ITK, JAK1, JAK2, LCK, TYK2, ZAP70","LYN, YES1"
GO:0008083,growth factor activity,1.295230098756547,10,0.12916666666666665,9.952771762844604e-11,5.27976433605552e-5,"CSF1, GDNF, IL11, IL12B, INHA, INHBA, JAG2, LIF, NRTN, NTF3, PDGFA, PDGFB, VEGFA, CLCF1","CNTF, HBEGF, EGF, FGF2, FGF10, ARTN"
GO:0005788,endoplasmic reticulum lumen,1.2491774730229808,10,0.06458333333333333,2.1017815645237323e-10,1.8379886560297399e-7,"APOA2, APOB, APOE, ARSA, ARSB, B2M, BGLAP, SERPING1, C3, COL1A1, COL1A2, COL2A1, COL4A1, COL4A2, COL4A3, COL4A4, COL6A1, COL6A2, COL6A3, COL9A1, COL9A2, COL9A3, CSF1, CTSZ, DMP1, F10, FGG, FN1, GIP, IL12B, LAMB1, LAMB2, LTBP1, MFGE8, PDGFA, PDGFB, CFP, SERPINA1, PLAUR, TF, TIMP1, H6PD, EBI3, TXNDC5, P4HA3","AFP, BDNF, CES1, DAG1, DBI, MEN1, P4HB, MAPK1, SPP1, ADAM17, VGF, WNT5A, PDIA6, TXNDC12, ACE2, COLGALT1, NOTUM"
GO:0062023,collagen-containing extracellular matrix,1.2919920235096558,10,0.06458333333333333,2.962103304612572e-10,1.4994074090731977e-5,"COL1A1, COL4A1, COL4A2, COL6A1, COL6A2, COL6A3, F3, FN1, LAMA4, LAMB1, LAMB2, LTBP1, SERPINE1, SFRP2, TGFB3, TNXB, COL6A5, AGRN",FGF10
GO:0001784,phosphotyrosine residue binding,1.4068878658907322,10,0.19375,8.955793263044782e-10,1.467092580918765e-6,"FGR, LCK, PLCG2, PTPN6, SH3BP2, VAV1, VAV2, ZAP70, NCK2, LDLRAP1, SHC3","CRK, CRKL, PTPN11, YES1"
GO:0007229,integrin-mediated signaling pathway,1.390213639332027,10,0.06458333333333333,1.2496614707731018e-9,4.410662322748637e-8,"CD40LG, DOCK1, PTK2B, FGR, FN1, ILK, ITGA5, ITGB2, ITGB3, ITGB7, LAMA5, THY1, ZYX, MADCAM1, SEMA7A, ITGA10, PLPP3, LAT, CCM2, FERMT3","CDH17, CUL3, NRP1"
GO:0048407,platelet-derived growth factor binding,2.447984886649874,10,0.06904761904761905,5.8441971483330185e-9,0.006975914101625262,"COL1A1, COL1A2, COL2A1, COL4A1, COL6A1, PDGFA, PDGFB, PDGFRA, PDGFRB",
GO:0005201,extracellular matrix structural constituent,1.2799920975947054,10,0.06458333333333333,7.304954408475055e-9,0.0016234425318280127,"COL4A1, COL4A2, COL4A4, FN1, LAMA4, LAMB1, LAMB2, TNXB",
GO:0050852,T cell receptor signaling pathway,1.6319899244332494,10,0.06666666666666667,2.5827180485018124e-8,1.6068637061625989e-7,"CD8A, FYB1, FYN, GATA3, HLA-A, HLA-DPB1, HLA-DQB1, HLA-DRB1, INPP5D, ITK, LCK, PIK3CD, PLCG1, PLCG2, PTPRC, THY1, TXK, ZAP70, PRKD2, LAT, RNF31, NFKBIZ","PIK3CA, UBE2N"
GO:0030658,transport vesicle membrane,2.0922947749144223,8,0.0625,2.7979564188313523e-8,1.378124666889295e-4,"CD74, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB5",RAB1A
GO:0007173,epidermal growth factor receptor signaling pathway,0.906661069129583,10,0.12916666666666665,5.0099511892721525e-08,1.1118999082998945e-4,"PLCG1, NCK2, SHC3","AREG, HBEGF, EGF, PIK3CA, PTPN11"
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,1.269325496781416,6,0.0625,9.510598459955354e-8,2.1090457005057482e-4,"EDNRA, F2R, PTAFR, PLCH2, NMUR2","AGTR1, HRH1, HTR2C, CXCR2, OPRD1, P2RY1, TACR1, GALR2, GPR83"
GO:0007249,canonical NF-kappaB signal transduction,1.3599916036943744,10,0.06458333333333333,2.3008553142276074e-7,0.005036052655699883,"BIRC3, BCL3, IRAK2, NFKB2, NFKBIA, MAP3K14, TLR8","CHUK, IRAK1, ROCK1, ROCK2, TBK1, HACD3, ZNF675"
GO:0043406,positive regulation of MAP kinase activity,1.2363560033585221,10,0.06458333333333333,2.4114012174597627e-7,1.3039848418654887e-4,"ADRA2A, FLT3, MST1R, NTF3, NTRK3, PDGFA, PDGFB, PDGFRB, PIK3CG, PLA2G1B, TNF, TNFSF11, FGF18, PIK3R5, IL34, PIK3R6","EGF, FGF2, MAP2K5, PDCD10"
GO:0031295,T cell costimulation,1.5231905961376995,10,0.06458333333333333,4.799976511559552e-7,0.0015201649247291369,"CD28, CD40LG, FYN, LCK, PTPN6, CCL21, VAV1, TNFSF14, TNFRSF14, KLRK1","LYN, PIK3CA, PTPN11, YES1"
GO:0050853,B cell receptor signaling pathway,2.101805205709488,10,0.06458333333333333,5.790359232506561e-7,1.8538733503783421e-6,"BLK, BTK, CD19, CD38, CD79A, CTLA4, NCKAP1L, MEF2C, NFATC2, PIK3CD, PLCG2, PRKCB, PTPRC, LAT2, SH2B2, BLNK, BANK1",
GO:0004550,nucleoside diphosphate kinase activity,1.2553768649486532,3,0.058823529411764705,6.731796741666382e-7,7.223316101792742e-5,AK1,"AK4, NME1, NME6, AK7, AK8"
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,1.054687366130331,10,0.06458333333333333,6.757355000202952e-7,0.00631238885884924,"CD74, CSF3, IGF1, IL11, ITGA5, ITGB3, LIF, NTF3, PLCG2, PTPRC, VEGFA, ANGPT4, BANK1, CLEC6A","ANGPT1, EFNA1, FGF10, PAK2, PTPN11"
GO:0046856,phosphatidylinositol dephosphorylation,1.2553768649486532,10,0.06458333333333333,1.2223816009471828e-6,0.007123904898134042,"PTEN, INPP5F","INPP5B, MTMR2, MTMR6, SACM1L"
